"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","photos/42/height","photos/42/id","photos/42/image","photos/42/width","photos/43/height","photos/43/id","photos/43/image","photos/43/width","photos/44/height","photos/44/id","photos/44/image","photos/44/width","photos/45/height","photos/45/id","photos/45/image","photos/45/width","photos/46/height","photos/46/id","photos/46/image","photos/46/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1012986010","it","579216",,"General Manager","1014327301","en","2025-06-22","Jetwing Hotels","Dear Guest,

Greetings from Jetwing St. Andrews!

Thank you for sharing your lovely review! We’re so glad to hear that you had a pleasant stay with us, even though the weather wasn’t on your side. It’s wonderful that you were able to enjoy the charm of the area and explore nearby attractions like Horton Plains, the tea factories, and the train journey.

We hope to have the pleasure of welcoming you back — perhaps with a bit more sunshine next time!

Ayubowan ! (May you live long)

Dilip Kumar
General Manager
Jetwing St. Andrew's",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. 10, St. Andrew_s Drive, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No. 10, St. Andrew_s Drive","","579216","6.979285","Nuwara Eliya, Central Province","80.76378","Jetwing St. Andrew's","2648","4.1","80","130","379","953","1107","https://www.tripadvisor.com/Hotel_Review-g608524-d579216-Reviews-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html","http://www.jetwinghotels.com/jetwingstandrews/","2025-06-14","OTHER","4",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Abbiamo soggiornato in questo hotel per due notti e il soggiorno è stato molto piacevole nonostante il meteo abbiamo trovato il modo di passare il tempo piacevolmente. Punto strategico per visitae Horton plains, le fabbriche di tè e per prendere il treno per ella.","Meteo sbagliato hotel giusto!","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d579216-r1012986010-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html",
"0","1012923948","es","579216",,"General Manager","1014326993","en","2025-06-22","Jetwing Hotels","Dear Guest,

Greetings from Jetwing St. Andrews!

Thank you so much for your kind review! We’re thrilled to hear you enjoyed the beauty and charm of our English-style hotel, as well as the warm hospitality and delicious food.

A special thanks for highlighting Sakuna — he’ll be delighted to know his attentive service and Peaky Blinder style made your experience at the bar extra memorable!

We look forward to welcoming you back for another wonderful stay in Sri Lanka.

Ayubowan ! (May you live long)

Dilip Kumar
General Manager
Jetwing St.Andrew’s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. 10, St. Andrew_s Drive, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No. 10, St. Andrew_s Drive","","579216","6.979285","Nuwara Eliya, Central Province","80.76378","Jetwing St. Andrew's","2648","4.1","80","130","379","953","1107","https://www.tripadvisor.com/Hotel_Review-g608524-d579216-Reviews-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html","http://www.jetwinghotels.com/jetwingstandrews/","2025-06-13","OTHER","5",,,,,,,,,,,,,,"El hotel es precioso, estilo inglés.

El personal del hotel muy amable y atento y la comida de 10.

Sobre todo reseñar a Sakuna  el camarero del Bar, muy atenro, servicial y gracioso con su estilo Peaky Blinder.","SRI LANKA","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d579216-r1012923948-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html",
"0","1012821043","en","579216",,"General Manager","1014326490","en","2025-06-22","Jetwing Hotels","Dear Guest,

Greetings from Jetwing St. Andrews!

Thank you for your wonderful feedback! We’re delighted to hear that your first evening with us was made special by Sakuna’s courteous and polite service. It’s great to know you enjoyed the cosy atmosphere of our bar.

Your recommendation means a lot to us, and we look forward to welcoming you back for more memorable moments!

Ayubowan ! (May you live long)

Dilip Kumar
General Manager
Jetwing St.Andrew’s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. 10, St. Andrew_s Drive, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No. 10, St. Andrew_s Drive","","579216","6.979285","Nuwara Eliya, Central Province","80.76378","Jetwing St. Andrew's","2648","4.1","80","130","379","953","1107","https://www.tripadvisor.com/Hotel_Review-g608524-d579216-Reviews-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html","http://www.jetwinghotels.com/jetwingstandrews/","2025-06-13","OTHER","5",,,,,,,,,,,,,,"It was our first evening in the hotel. Sakuna was serving at the bar and the service was Perfect. He is courteous and very polite. The bar itself is a very cosy place. I can only recommend it!","Bar experience","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g608524-d579216-r1012821043-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html",
"0","1012779954","en","579216",,"General Manager","1014326330","en","2025-06-22","Jetwing Hotels","Dear Guest,

Greetings from Jetwing St. Andrews!

Thank you for your lovely review! We’re delighted to hear that you enjoyed your stay and loved the hotel, room, and garden. It’s wonderful to know that our hospitality made your visit special.

We appreciate your feedback about the breakfast menu and will certainly take it into consideration to enhance our guests’ experience. We hope to have the pleasure of welcoming you back for another memorable stay soon!

Ayubowan ! (May you live long)

Dilip Kumar
General Manager
Jetwing St.Andrew’s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No. 10, St. Andrew_s Drive, Nuwara Eliya 22200 Sri Lanka","Nuwara Eliya","Sri Lanka","22200",,"No. 10, St. Andrew_s Drive","","579216","6.979285","Nuwara Eliya, Central Province","80.76378","Jetwing St. Andrew's","2648","4.1","80","130","379","953","1107","https://www.tripadvisor.com/Hotel_Review-g608524-d579216-Reviews-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html","http://www.jetwinghotels.com/jetwingstandrews/","2025-06-12","OTHER","4","Just stay there","Value","4","Rooms","4","Location","5","Cleanliness","4","Service","4","Sleep Quality","5","We had a wonderful stay , loved the hotel, room and garden and everything about it.
Good hospitality .
Stayed for 3 nights , should have changed the breakfast menu offered","Wonderful Hotel , Room and Garden","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g608524-d579216-r1012779954-Jetwing_St_Andrew_s-Nuwara_Eliya_Central_Province.html",
"0","1002987407","en","8073048",,"Marketing","1003000995","en","2025-04-16","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! It is a great pleasure to hear your compliments. We appreciate your recognition of the commitment of our staff and mentioning it on the platform. It energizes us to strive in pleasing our all guests. Rest assured, we will convey your special shout out to the relevant staff who took care of you during the stay. We earnestly await your next arrival in the near future to indulge in our exceptional hospitality and enjoy the sea breeze. Thank you.

","1706","798966264","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9f/41/f8/caption.jpg","1279","1706","798966263","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/9f/41/f7/caption.jpg","1279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-16","OTHER","5","
I love this stay. It was perfect lovely staff. Lovely sea view also. Special thank for front desk staff specially rashmi and navindi ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I love this stay. It was perfect lovely staff. Lovely sea view also. Special thank for front desk staff specially Food was perfect . Breakfast awesome . And front desk staff Navindi and rashmi they are good hospitality she was very friendly .r","Good experience","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1002987407-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1002868051","en","8073048",,"Marketing","1003000868","en","2025-04-16","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We are elated to hear that you enjoyed the stay with us. Thank you for the generous review and the perfect score given to us. Certainly, we will convey your sincere gratitude to the relevant staff who was open-handed to you during your stay.  We look forward to welcoming you back in the near future to indulge in our exceptional hospitality while enjoying the panoramic scenery. Thank you.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-15","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Herotance negombo beachfront stunning ocean views the room are well appointed comfortable bed and the hotel nice and clean the highlight of our stay exceptional service provide John Eric warm hospitality truly enhanced our experience fantastic choice for anyone looking to relax a beautiful view and hotel staff","Love","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1002868051-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1002862122","en","8073048",,"Marketing","1003572687","en","2025-04-20","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We are thrilled to hear your wonderful feedback and receive your perfect score. It means a lot to us. Rest assured, we will convey your special shout-out to the relevant staff who impressed you by the demeanor. We anticipate your next arrival in the near future with plenty of time to indulge in our hospitality service while enjoying the panoramic sea scenery. Thank you.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-15","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Heritance Negombo offers a serene beachfront experience with stunning ocean views. The spacious rooms are elegantly furnished, with modern amenities and comfortable furnishings. The hotel restaurant offers an excellent combination of local and international cuisine, making every meal enjoyable.
The highlight of our visit was the excellent service from the reception team, particularly John, Eric, and Sitmi. They were very friendly, polite, and went the extra mile to make us feel at ease. Their hospitality was exceptional and made our visit even more special.","Great Experience","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1002862122-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1002460164","en","8073048",,"Marketing","1002861755","en","2025-04-15","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We are profoundly happy to hear that you enjoyed the new year festivities. It validates our commitment and effort in rendering to please our guests. We hope that you would join us in the following years to celebrate the new year with us. We have taken a note of your concern about the beach. Rest assured, we will convey your special shout-out to the relevant staff who took care of you during the stay. We look forward to welcoming you back in the near future to delight your tastebuds with our delectable food and your eyes with the panoramic and picturesque scenery. Have a safe journey! Thank you.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-14","OTHER","5",,,,,,,,,,,,,,"Rashmi was very helpful with check out process. 
The hotel was great, we were lucky to enjoy celebration of the New Year with local games food and drinks. 
Pillow fight was a lot of fun. 
 I only wish the beach was cleaner. 
There are a lot of plastic on the beach, but anyways the waves are very strong tho swim so you will need to find another beach if you want to swim in the ocean. 
This place has the best sunsets…","Great stay in Sri Lanka","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1002460164-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1002316287","en","8073048",,"Marketing","1002461471","en","2025-04-14","Aitken Spence  Hotel Management","Dear Valued Guest Darren, Greetings from Sentido Heritance Negombo, Sri Lanka! We are thrilled to hear your wonderful feedback. Thank you for bringing your experience and constructive feedback to our notice. Every feedback is invaluable to us as we are passionate about ameliorating the guest's experience. We earnestly await your next visit in the near future with plenty of time to indulge in our exceptional hospitality. Thank you.
","1536","798559450","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/0c/da/caption.jpg","2048","1536","798559451","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/0c/db/caption.jpg","2048","1536","798559452","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/99/0c/dc/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-13","MOBILE","4",,,,,,,,,,,,,,"We have travelled around Sri Lanka and stayed at 4 different 5* hotels. While it has been a pleasant experience, this hotel is more commercialised compared to the others we stayed in. The room was very clean with stunning sea views, but sadly lacking in a hairdryer that we had to ask for and wait 15 minutes while it was delivered. The pool area is good and the swim up bar is a very nice touch. The buffet at breakfast and dinner has a fantastic choice, but sadly the hot dishes were not very hot and a bit of a disappointment. Compared to our other hotels the service in the restaurant was average at best. When checking out 2 of the lads at the desk asked for a mention in our review. Sorry but from my point of view, all you really did was take my money for drinks and a meal and I didn’t receive any service from you. Would I praise every checkout assistant whenever I went shopping at the supermarket, I think not.","A nice place to stay","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1002316287-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1001795881","en","8073048",,"Marketing","1001894208","en","2025-04-10","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We are immensely happy to hear your delightful sentiment. Each word of yours creates a dynamic vibration within us to please our guests. Rest assured, we will convey your sincere gratitude to the relevant staff who grabbed your attention during the stay. We earnestly await your next visit in the near future with plenty of time to indulge in our exceptional hospitality. Thank you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-10","MOBILE","5",,,,,,,,,,,,,,"Heritance negombo is the best clean room friendly staff comfortable beds great amenities convenient location delicious breakfast good staff john and shan and jameema over all everything js okay good hotel very much nice and peaceful fast chek in excellent seevice","Heritance","2025-04","SOLO","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1001795881-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1001696819","en","8073048",,"Marketing","1001764458","en","2025-04-09","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We value your time and effort in sharing your compliments and feedback with us. Thank you for bringing your experiences to our notice. We will definitely conduct a peer review and make necessary improvements. We look forward to welcoming you back to delight your taste buds with our delectable food and eyes with the panoramic and picturesque scenery. Thank you.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-09","OTHER","4",,"Value","5","Rooms","3","Location","5","Cleanliness","5","Service","4","Sleep Quality","5","We stayed here for the first night of our tour of Sri Lanka, it is not too far from the airport.  Rooms did indeed have an excellent sea view , so for once that promise did live up to the hype.  Rooms are good, if a little shabbily finished around the edges in bathroom/shower.   Air con works well, good shower. Our room wasn’t ready when we arrived (we did arrive early), but they had changing rooms to allow us to sit by pool, we spent most of the day in the garden / pool area for the afternoon, very pleasant. Pool has a small swim-up bar. Towels provided.  It didn’t bother us but there were a lot of crows round, I guess if you were there for a few days their call may get on your nerves after a while. Went for a walk on the beach. Great beach, but beach is pretty littered which is a shame. We asked for a-la-carte for dinner, but somehow in communication issues they ended up giving us the buffet which I guess they push as its easier for them. So if you don’t want the buffet, make sure you are understood.  It was pretty good but was a lot of food! Wine is expensive. Staff need to sell amenities a bit more, I didn’t know there was a gym (no-one mentioned it) until we left and we only found the roof-top bar by mistake!   But all in all, a perfect stop for one night at start of tour.","Fine hotel relatively near airport to start tour of Sri Lanka. Garden/Pool area excellent","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1001696819-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
"0","1001405856","en","8073048",,"Marketing","1001541394","en","2025-04-08","Aitken Spence  Hotel Management","Dear Valued Guest, Greetings from Sentido Heritance Negombo, Sri Lanka! We are thrilled to hear your fabulous feedback. Each kind and authentic word means a lot to us. We are always committed to providing top-notch hospitality to please our guests. We look forward to welcoming you back in the future to toast yourselves while enjoying the panoramic and picturesque scenery. Thank you.
","3072","797637818","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/8a/fc/ba/caption.jpg","4096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175 Lewis Place, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"175 Lewis Place",,"8073048","7.234856","Negombo, Western Province","79.84086","Sentido Heritance Negombo","2416","4.6","55","38","130","449","1744","https://www.tripadvisor.com/Hotel_Review-g297897-d8073048-Reviews-Sentido_Heritance_Negombo-Negombo_Western_Province.html","http://www.heritancehotels.com/negombo/?utm_source=www.tripadvisor.com&utm_medium=referral&utm_campaign=hn-tripadvisor","2025-04-07","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Amazing hotel, super swimming pools, nice gym, very kind staff and flexible support, great place to laze away or to spend a first or last day in Sri lanka (or many more because the hotel is just so great!). Rooms just perfectly laid out and super convenient","Great value for money, amazing location, just absolutely stunning and perfect hospitality,","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d8073048-r1001405856-Sentido_Heritance_Negombo-Negombo_Western_Province.html",
