"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1003440044","en","7204642",,"Owner","1013428422","en","2025-06-17","Charles Cadell","Thankyou. We love the property as much as you do and we are thrilled to read of our guest experiences who get so much joy out of it. We look forward to seeing you again.

Best regards","4000","799410931","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/0a/f3/caption.jpg","3000","1440","799410933","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/0a/f5/caption.jpg","1080","4000","799410934","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/0a/f6/caption.jpg","3000","4000","799411092","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/0b/94/caption.jpg","3000","4000","799411093","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/0b/95/caption.jpg","3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-04-20","OTHER","5","Take lots of mossie spray ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This location is a slice of paradise, the villa was lovely, with a private area to relax in, pity about the mossies. Just yards from a beautiful, almost deserted beach, at times it felt like we were the only visitors there. The staff were first rate,nothing was too much trouble, a mention for, Nirodha,lovely lady who became a friend, Wacella,in the restaurant, the life guards, and Preantha, whom we met on the beach and became our tuk tuk  driver, even inviting us for a meal with his family, loved you all, hope to return in a couple of years, met the owner, please don't make too many changes, it is perfect.","Paradise,,so relaxing 😌","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r1003440044-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","1000810349","en","7204642",,"Owner","1000881538","en","2025-04-03","Charles Cadell","Thankyou so much for coming back and this fantastic review.  We love that you live it!

See you again we hope.  

Best wishes.  ","724","796975031","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/df/b7/caption.jpg","1086","946","796975083","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/df/eb/caption.jpg","831","724","796975123","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/e0/13/caption.jpg","1086","724","796975609","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/e1/f9/caption.jpg","1086","724","796975706","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/e2/5a/caption.jpg","1086","4000","796975748","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/e2/84/caption.jpg","5565","3244","796976237","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/80/e4/6d/caption.jpg","5286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-04-02","OTHER","5",,,,,,,,,,,,,,"I stayed last year in early March for four nights, as I waited to get my India visa renewed.  I fell in love with the place, the food, the people who work there.  So this year I booked eight nights - and I could have easily been happy to stay another eight or eighteen even.  The staff, from Nirodha's expert concierge skills and kindness, to Sujit's attentive lifeguarding (and good company), to the housekeeping guys Sadeep, Harindu, Tharindu, to waiting staff including Harati, to the gardeners and handymen, to the gatekeeper who lets you know when your tuk tuk has arrived - it's a team that works together like a happy family.  And to top all of that, I had superb dinner company from one of the owners, Eveline - who generously gave me information about the local area and what it's like to live in Sri Lanka.  I stayed in the Calamansi Suite (above the restaurant) which is unbelievably spacious and serene.  The food here is worth a separate review of its own - once again I loved the grilled Jack fish dinner, the seafood mango/avo salad, the beet root, watermelon and feta salad, and perfectly fresh breakfast with just enough but not too much of what you want.  Love the chili-accented coconut ice cream.   I swam in the ocean every chance I could get - sometimes three times a day.  I really think Balapitiya has some of the very best swimming beaches in Sri Lanka (not that I have sampled them all - but can't imagine better).   I also fell for the small town and recommend walking along its main road to visit the shops - especially the Citizen Salon for a good haircut and truly great face and head massage!  I truly love this place and these people.  I can't think of a single other hotel in my travel experience that has me weeping when it's time to leave.","Happy Return","2025-03","SOLO","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r1000810349-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","998721783","en","7204642",,"Owner","1013428548","en","2025-06-17","Charles Cadell","Thankyou for your kind words and we are happy you enjoyed your time with us in the Suite so much. We very much hope to see you again one fine day!

Best wishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-03-18","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","4","Sleep Quality","5","We had the Calamansi Suite. It was the best room in the house, possibly one of the best hotel rooms in Sri lanka. It was simply enormous, with terraces overlooking the pool and towards the sea. The beach is lovely and empty and linked with two other large beaches, great for swimming. Nice pool too. Friendly staff, especially lifeguard and good food. Would definitely stay again.","Great Room, Great beach","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r998721783-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","997209820","en","7204642",,"Owner","1000881715","en","2025-04-03","Charles Cadell","Thankyou Christopher and so please you enjoyed your stay.  Next time, come for longer!

Best wishes.  ","4032","792728693","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/75/caption.jpg","3024","4032","792728694","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/76/caption.jpg","3024","3024","792728695","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/77/caption.jpg","4032","4032","792728696","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/78/caption.jpg","3024","3024","792728697","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/79/caption.jpg","4032","4032","792728698","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/7a/caption.jpg","3024","4032","792728699","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/40/14/7b/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-03-08","OTHER","5",,,,,,,,,,,,,,"After a 3 week tour of Sri Lanka we booked 3 nights at Calamansi Cove
The villa we had (Mango) was beautiful with a private garden area to relax and listen to the tropical sounds around.
Everywhere was spotlessly clean around the resort.
Lovely meals in the restaurant….some have mentioned slow service…we have waited longer in restaurants in the U.K….Whats the rush anyway when you can sit and enjoy a cold beer and delight in the beautiful surroundings. ( maybe some soft music would add a nice ambiance)
Stunning beach on your doorstep and fun watching the fishermen taking their boats out ( from 5pm ish) daily and also pulling in their catch with the nets.
The pool was great to cool off and must mention the lifeguard who we loved chatting to and explained lots about the nature of the area.
Also Asela who gives the most wonderful massages while listening to the sound of the ocean.
But a shout out to all the staff from the gardeners to the receptionist..Nirodha who,s communication is exceptional..Thank you.
Would we visit again?….In a heartbeat ….3 days was not long enough..
This place is truly paradise !","Paradise","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r997209820-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","992744952","en","7204642",,"Owner","1000881900","en","2025-04-03","Charles Cadell","Thankyou for your stay and this feedback. We have now rectified the privacy issue on the villa by building a higher wall.  
Best wishes ","900","785327256","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/cf/24/98/caption.jpg","1600","900","785327257","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/cf/24/99/caption.jpg","1600","1600","785327258","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/cf/24/9a/caption.jpg","900","4592","785327259","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/cf/24/9b/caption.jpg","8160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-02-09","OTHER","4","If you want privacy then don't take the villa named Rambutan.
","Value","3","Rooms","3","Location","4","Cleanliness","4","Service","4","Sleep Quality","5","The property is away from crowded areas, near a village, about a kilometer from the main road. We stayed here for only one day/night and it was raining most of the time. We had our own car, hence it was convenient to go out otherwise we would be stuck here because of the rain. 

Our garden villa(named Rambutan) was nice and spacious. It is set in a tropical forest with a huge outdoor area and rooftop terrace. But mosquitoes wouldn't let us sit outside. The problem with our villa was that other guests could look into our room when they were passing by. So we had to keep the curtains down. I wouldn't recommend this villa.
The food at the restaurant was alright but expensive. The service was pretty slow. For dinner, one has to confirm hours before and for breakfast one has to order the night before.
The pool was good and the beach was excellent. There is a fishing village right next door.  Pretty idyllic!
If you want privacy then don't take the villa named Rambutan.","Nice little property on a great beach.","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r992744952-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","990400949","en","7204642",,"Owner","1000882135","en","2025-04-03","Charles Cadell","Thankyou for this great feedback and so pleased you enjoyed yourself. Eveline says hi back!
Best wishes.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-01-24","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This is quite frankly the nicest, most comfortable, and modern hotel I've ever stayed at in Sri Lanka. It was BEAUTIFUL and serene, and spotless. This is a beachfront property and it felt like we had the whole place to ourselves. The staff: Nirodha (manager) was very friendly and promptly upgraded us to a suite due to a booking mishap, attentive without being intrusive, and the chef turned out most delicious meals! Rooms were large and modern, with high-end fittings and linen. Poolside was absolute bliss. I thoroughly enjoyed chatting with the lovely owner Eveline every night! Hi Eveline, this is Nicky! Please stay here, I guarantee you will NOT be disappointed.","Absolute bliss!","2024-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r990400949-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","989918753","en","7204642",,"Owner","1013428782","en","2025-06-17","Charles Cadell","Thankyou. For you stay and your kind words. The massage is indeed special and I am pleased that the River Safari was such a hit.
We look forward to welcoming you back.

With best regards","2048","781825667","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/83/caption.jpg","1536","1536","781825668","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/84/caption.jpg","2048","2048","781825669","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/85/caption.jpg","1536","2048","781825671","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/87/caption.jpg","1276","1536","781825672","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/88/caption.jpg","2048","2048","781825673","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/89/caption.jpg","1536","2048","781825674","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/8a/caption.jpg","1536","1536","781825675","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/8b/caption.jpg","2048","2048","781825676","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/8c/caption.jpg","1536","2048","781825677","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/99/b6/8d/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-01-20","MOBILE","5","Ask the hotel to arrange a river trip, or a taxi or train to Galle for a perfect day trip.",,,,,,,,,,,,,"Nestled on a pristine beach less than an hour and a half from Colombo, this exquisite hotel was even better than we’d hoped it would be.   The breathtaking views and helpful and welcoming staff that made us feel right at home. The villas were elegant and super comfortable, with gorgeous furniture I wanted to take home with me! All the meals we had in the restaurant were delicious, and we loved our massages with “Magic Hands”.  Afternoons by the pool were bliss, and taking a ride into the local town in a tuk-tuk was fun. The hotel also arranged an unforgettable river trip to explore nearby temples, making our visit even more memorable—we’ll 100% return to this very special Hotel time and time again.","Beautiful setting with staff who go the extra mile to make your stay perfect.","2024-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r989918753-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","989379417","en","7204642",,"Owner","1013429537","en","2025-06-17","Charles Cadell","Wow! Thankyou. I can confirm that Tommy, though ageing, is still doing well. She has been a faithful companion protecting guests and the property since we first started building over 10 years ago after she adopted the security guard on the land. While we dont allow pets on the property generally, she has been given special dispensation from the Sri Lankan Tourist Board given the history and story. We are as much fans of Tommy as you.
We were happy to read of your comments on the staff also - which has been fed back to them. We look forward to seeing you again soon (and we will fix the speed of food delivery in the meantime!).

Best wishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-01-15","OTHER","5","The first 3 days we slept 10 hours each night. Its good to take something to read during breakfast. Or better admire the nature and ocean. ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","this place is more than i could ever imagine. Impecable service, silence, cleanlinsess, beautiful rooms, beatiful restaurant. The view of the beach is a treat from morning to evening. All the ingredients of a relaxing holliday are present at Calamansi. Beyond the place is the team here, dedicated to having happy clients.  Special thanks to Nirodha, the heart of the place, the guest relations manager. Then, Sujigh, the life gurad who know everything about nature and helps everybody, guests and collegues, alike.  House keeping team, always with a smile, are doing their best so you can stay in a clean and confortable room. Restaurant team needs more speed, that is the only thing that i want improved at Calamansi. The Spa is lucky to have Asela, and the kitchen chef Bandara. I plan to be back and i hope to find everybody, especially the shedog Tommy. I travelled in 61 countries, stayed in 4 & 5 stars hotels  and i  can say this is the best place i've ever been.","feels like heaven","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r989379417-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","988282627","en","7204642",,"Owner","1013429663","en","2025-06-17","Charles Cadell","Thankyou for your kind comments and for staying with us. The team have been given your feedback - and frankly, that is worth alot to them. We look forward to welcoming you back again.

Best wishes","2048","780535233","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c1/caption.jpg","1536","2048","780535234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c2/caption.jpg","1152","2048","780535235","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c3/caption.jpg","1152","1152","780535236","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c4/caption.jpg","2048","2048","780535237","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c5/caption.jpg","1152","1152","780535238","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c6/caption.jpg","2048","2048","780535239","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/86/05/c7/caption.jpg","1152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2025-01-09","MOBILE","5",,,,,,,,,,,,,,"Calamansi Cove Villas in Sri Lanka is truly a paradise! 
The spacious rooms are beautifully designed, offering comfort and elegance. 
The service is outstanding, whether it’s in-room, at the restaurant, on the beach, or at the reception. 
Every detail is carefully taken care of, ensuring a luxurious and relaxing experience. 
Highly recommend it for anyone looking for a serene getaway!

Special thanks to Wathsala, Janith, Hasitha, Akila, Bandara chef Thusitha, Shugit and Nirodha.
#liviurecomanda","#liviurecomanda","2024-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r988282627-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","986730356","en","7204642",,"Owner","1013429777","en","2025-06-17","Charles Cadell","Thankyou for your stay and kind words. We are very happy to read that your days with us were so comfortable. We look forward to welcoming you back.

best wishes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-12-28","OTHER","5","Hire a tuk tuk and get to know close by restaurants and safaris ","Value","5","Rooms","5","Location","4","Cleanliness","5","Service","5","Sleep Quality","5","This hotel is in a secluded haven with a sustainable policy. From the lifeguard that waved us goodbye saying Come next year, to the main admin and all the waiters team, made us feel pampered. We are grateful for these details, as it is this which make us feel a special guest and add value to our holidays. The restaurant food is superb and the breakfast can't be missed either. Wishing to return some day, we can 100% recommend this hotel.","Sustainable hotel with beach access","2024-12","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r986730356-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
"0","949205200","ru","7204642",,"Owner","949743379","ru","2024-05-06","Charles Cadell","Дорогие Виталий и Инна.

Мы очень рады, что вам так понравилось у нас, и благодарим вас за такой замечательный отчет и отзыв о нас. Честно говоря, мы не смогли бы написать такое идеальное описание Каламанси, если бы попытались, и вы отметили, что, по нашему мнению, это основные моменты того, что мы предлагаем.
С наилучшими пожеланиями и однажды вернитесь и поздоровайтесь еще раз…","1080","738892843","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0a/9c/2b/caption.jpg","1920","1080","738892844","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0a/9c/2c/caption.jpg","1920","2048","738892845","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0a/9c/2d/caption.jpg","1536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wijerama Road Brahakmana Watte, Balapitiya 80550 Sri Lanka","Balapitiya","Sri Lanka","80550",,"Wijerama Road","Brahakmana Watte","7204642","6.284953","Balapitiya, Southern Province","80.0362","Calamansi Cove Villas","293","4.7","0","3","11","45","234","https://www.tripadvisor.com/Hotel_Review-g940979-d7204642-Reviews-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html","http://www.calamansicovevillas.com","2024-05-02","MOBILE","5",,,,,,,,,,,,,,"Выражаем огромную благодарность Сотрудникам и Владельцам отеля! Место волшебное. Уютные, уединенные номера с отдельным входом и двориком. Наше утро начиналось с прекрасного завтрака на личной террасе в компании «семьи» обезьянок (мирные), под ненавязчивый аккомпанемент птичьего пения ☀️ к слову, время завтрака, место (садик при номере или ресторан) и блюда - на выбор гостей и без доплат. Кухня европейская, по-желанию, ланкийская. Шеф-повар профи 😉 все блюда очень вкусно приготовлены, учитывал все пожелания. Персонал отеля очень вежливый, тактичный, доброжелательный. В номерах, на территории отеля чистота и порядок! ✨А какие закаты и рассветы… мммм😻  Отдельное Спасибо спасателю отеля - всегда деликатно смотрит где гости, все ли безопасно. Океан 🌊 - буйная вещь, но отель расположен в уникальной локации, где больших волн и штормов практически нет, опасных морских обитателей нет совсем . Бухта защищена рифом. На территорию иногда приходят вараны (мирные), мило греются на дереве рядом с бассейном. 🦎Огромная Благодарность Ниро (администратор) все пожелания, консультации на высшем уровне 👍🏼 Теперь если отпуск на Шри-Ланке, то только в этом чудесном месте!! 💯 С наилучшими пожеланиями Виталий и Инна из 🇷🇺.","Релакс. Уют. Комфорт. Уединение.","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g940979-d7204642-r949205200-Calamansi_Cove_Villas-Balapitiya_Southern_Province.html",
