"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","1005300549","it","1576453",,"Guest Services / Front Office","1005906222","en","2025-05-04","Mahesh  De Silva","Dear Valued Guest,
Thank you for your wonderful review! We're delighted to hear that you enjoyed your stay and appreciated our convenient location near the national park. Our team takes great pride in providing friendly service, and it's fantastic to know that you felt welcomed. The alligator in the pond certainly adds a unique touch to the experience! We're glad you enjoyed the variety of local food at our buffet, especially the fresh fruit. We hope to welcome you back soon for another memorable stay!
Warm Regards,
Mahesh De Silva,
Front Office Manager.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road","","1576453","6.292478","Tissamaharama, Southern Province","81.297424","Kithala Resort - Thema Collection","1290","4.3","28","58","140","386","678","https://www.tripadvisor.com/Hotel_Review-g1102395-d1576453-Reviews-Kithala_Resort_Thema_Collection-Tissamaharama_Southern_Province.html","https://www.themacollection.com/kithala-resort/","2025-04-30","OTHER","4",,,,,,,,,,,,,,"Albergo bello, in una posizione ottima per visitare il parco nazionale. Personale molto gentile e cordiale. Singolare la presenza di un alligatore nel laghetto dietro la struttura. Buffet con una buona varietà di cibo locale. Ottima la frutta","Ottimo soggiorno","2025-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1576453-r1005300549-Kithala_Resort_Thema_Collection-Tissamaharama_Southern_Province.html",
"0","1005186869","en","1576453",,"Guest Services / Front Office","1005233420","en","2025-04-30","Mahesh  De Silva","Dear Valued Guest,
Thank you for your kind review! We're delighted to hear that you enjoyed the breathtaking views, delicious food, and warm hospitality at Kithala Resort. It's wonderful that our air-conditioned rooms, comfortable beds, and delightful cinnamon-scented amenities added to your experience. Your feedback means the world to us, and we truly appreciate you taking the time to share it. We hope to welcome you and your family back for another memorable stay soon! 
Warm Regards,
Mahesh De Silva,
Front Office Manager.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kataragama Road, Tissamaharama 82600 Sri Lanka","Tissamaharama","Sri Lanka","82600",,"Kataragama Road","","1576453","6.292478","Tissamaharama, Southern Province","81.297424","Kithala Resort - Thema Collection","1290","4.3","28","58","140","386","678","https://www.tripadvisor.com/Hotel_Review-g1102395-d1576453-Reviews-Kithala_Resort_Thema_Collection-Tissamaharama_Southern_Province.html","https://www.themacollection.com/kithala-resort/","2025-04-29","OTHER","5",,"Value","3","Rooms","4","Location","5","Cleanliness","4","Service","5","Sleep Quality","5","Wonderfully view from the room on the rice fields and swimming pool. Food is in buffet form or a la carte and is delicious. Kind people at the reception. Rooms have airconditioning and a good bed. Cinnamon shampoo and body wash smells gooood...","Look at that view!","2025-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1102395-d1576453-r1005186869-Kithala_Resort_Thema_Collection-Tissamaharama_Southern_Province.html",
"0","1013120256","en","13356734",,"Owner","1013403876","en","2025-06-16","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-06-15","OTHER","5",,,,,,,,,,,,,,"We've had a really nice stay here. The staff was very friendly and helpful. They speak good English. They surprised us with a lovely dinner at the lake because of our honeymoon. The nature here is beautiful and also the food is really delicious! We would recommend to do the safari, they arranged everything for this and it was amazing.","We would definitely recommend this place!","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r1013120256-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","1011692412","en","13356734",,"Owner","1013403806","en","2025-06-16","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.","5712","807059057","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/be/71/caption.jpg","4284","4032","807059056","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/be/70/caption.jpg","3024","1980","807059055","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/be/6f/caption.jpg","3520","3520","807059054","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/be/6e/caption.jpg","1980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-06-08","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Perfect quiet place, nice rooms with terrace. delicious food, very friendly staff. They arrange your safari and everything you want. Close to the entrance of Willpattu national park. We got a nice breakfast and lunch package and also juices, fruit and fresh water. Highly recommended","Excellent wildlife experience","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r1011692412-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","1009861899","en","13356734",,"Owner","1013403675","en","2025-06-16","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-05-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Enjoyed an idyllic 3 nights at The Backwaters Lodge. Tarique and Lakshi together with their entire staff (Ikram, the kitchen and housekeeping staff) gave us concierge level service. Meals were excellent: tasty and elegantly presented (kudos to the kitchen staff). The location teems with wildlife and the lodge is 10 minutes away from the entrance to Wilpattu National park. Even if one did not go into Wilpattu, the location is a nice spot to rest and relax in nature.  The sunset boat ride was wonderful. Mubarak was an excellent boatman!","Boutique Experience!","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r1009861899-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","1005602681","de","13356734",,"Owner","1013403562","en","2025-06-16","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.","1600","801318568","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/26/a8/caption.jpg","1200","1600","801318569","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/26/a9/caption.jpg","1200","1600","801318570","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/c3/26/aa/caption.jpg","1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-05-02","MOBILE","5",,,,,,,,,,,,,,"Sehr liebevoll eingerichtete, saubere Unterkunft mit sehr gut ausgestatteten sanitären Anlagen und Klimaanlage. Für eine Ecolodge im Dschungel wirklich sehr komfortabel.
Hervorragend gutes Essen, sehr nettes Personal. Leider haben wir uns die Umgebung nicht näher anschauen können, da wir nur eine Nacht gebucht haben.","Authentisches Naturidyll mit Komfort","2025-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r1005602681-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","1000483264","nl","13356734",,"Owner","1002149609","en","2025-04-12","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-03-30","MOBILE","4",,,,,,,,,,,,,,"Een erg leuk concept, zeecontainers op palen die fungeren als boomhut. Het personeel is alleraardigst en de ligging aan het water is mooi.  Het ontbijt en diner erg lekker. Wel behoorlijk prijzig. De afstand naar de zuidelijke ingang van Wilpattu is slechts 5 minuten","Leuk concept","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r1000483264-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","998635223","fr","13356734",,"Owner","1002149564","en","2025-04-12","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-03-18","MOBILE","5",,,,,,,,,,,,,,"Un lieu exceptionnel, soucieux de son environnement. Une super équipe et notamment une cuisinière ""hors classe"". Le plus : nombreuses et variées activités. Nous avons testé le safari bateau au sunset, sans moteur : enchanteur ! Bref, nous y avons passé un excellent séjour.","Un lieu enchanteur ","2025-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r998635223-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","998270573","en","13356734",,"Owner","1002149342","en","2025-04-12","The Backwaters Lodge","Thank you very much for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-03-15","MOBILE","5",,,,,,,,,,,,,,"If I could rate my stay more than 5 stars ⭐️ I would as I absolutely loved my stay here! From the moment I arrived until the time I left I felt welcomed and relaxed. The lodge’s meals were amazing and the full day safari they organised for me was fabulous
🐆 🐃 🙊 🦚 🐊 🦅 🐘 🦌 
The lodge is eco friendly and is surrounded by trees. The river and its deck chairs are a perfect spot to watch the sunset 🌅 
Thank you all, I’ll remember this stay forever 🙏","Best lodging for Wilpattu National Park","2025-03","SOLO","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r998270573-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","997003528","en","13356734",,"Owner","1002149294","en","2025-04-12","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.","3024","792481459","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3c/4e/b3/caption.jpg","4032","4032","792481460","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/3c/4e/b4/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-03-07","OTHER","5","stay longer!","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","What an enchanting place! We loved every minute of our stay. The room was comfortable and unique, the food outstanding and so nicely presented, and the jungle like surroundings were fantastic. Loved all the quotes posted everywhere and listening to the many birds. We would highly recommend the place!","Enchanting!","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r997003528-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","996058554","en","13356734",,"Owner","1002149274","en","2025-04-12","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.
","1536","790673080","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/20/b6/b8/caption.jpg","2048","1536","790673081","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/20/b6/b9/caption.jpg","2048","1536","790673082","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/20/b6/ba/caption.jpg","2048","1536","790673083","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/20/b6/bb/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-02-27","MOBILE","5","Stay an extra night in order to enjoy the unexpected - there is so much on offer here you will never have enough time!",,,,,,,,,,,,,"Our stay at The Backwaters Lodge was outstanding - the emphasis on using renewable resources and avoiding plastics was very much in tune with the wild location. The proprietor was very welcoming and knowledgeable and I loved the little signs around the site mixing humour and eco-philosophy, such as, on a path, “No Wi-Fi beyond this point. Connect with Nature.” My room was a cabin at tree height made from a shipping container - it was pristine inside and very comfortable. Outside the forest hummed with life. Menus were discussed and our delicious meals planned and made to order, all served in the covered dining area above the river. Besides the amazing safaris that we went on there were lots of other activities on offer for another time!","Pristine accommodation in a spectacular tropical setting.","2025-02","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r996058554-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","995057506","en","13356734",,"Owner","1002149242","en","2025-04-12","The Backwaters Lodge","Thank you for your review. We are happy that you enjoyed your stay at Backwaters Lodge. Hope to see you again soon.","2048","788468230","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/06/caption.jpg","1536","1536","788468231","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/07/caption.jpg","2048","1536","788468232","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/08/caption.jpg","2048","2048","788468233","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/09/caption.jpg","1536","1536","788468234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/0a/caption.jpg","2048","2048","788468235","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/0b/caption.jpg","1536","1536","788468236","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/0c/caption.jpg","2048","1536","788468237","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ff/12/0d/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-02-22","MOBILE","5",,,,,,,,,,,,,,"Great location with serene surroundings. The best bit about our stay was the service and the food. Mr. Tarique and all the staff couldn’t have been more helpful or friendly. The food was just delicious and so much of it. The room was very comfortable with a river view and the lodge had many places to sit and relax and enjoy the peace and tranquility. Everything went smoothly. The safaris were fantastic, with a very knowledgeable driver. Saw so many birds, elephants, deer, sloth bear, crocodile, wild boar, mongoose, monitor lizards and the elusive leopard. 
Would recommend this place to anyone thinking of visiting Wilpattu NP.","Magical experience","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r995057506-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","992331115","en","13356734",,"Owner","992946734","en","2025-02-10","The Backwaters Lodge","Thank you for your detail review. we are happy you enjoyed the stay at Backwaters Lodge and the activities. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-02-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Lakshi is the most patient and helpful host any weary traveller would want to meet. We arrived tired and she went out of her way to ensure that our safari plans were arranged around the bad weather to give us the best experience possible. The night safari loris trip was the high light of our holiday. The boys that took us out arranged by Lakshi were informative enthusiastic and tireless in ensuring we saw the maximum wildlife out that night. Lakshi makes backwaters the lovely place it is inspite of the weather. We had a lovely stay and will be back. The food and other staff were lovely as well.","Lakshi is a wonderful host for any weary traveller to meet","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r992331115-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","992294819","en","13356734",,"Owner","992946662","en","2025-02-10","The Backwaters Lodge","Thank you for your review. we are happy you enjoyed the stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-02-05","MOBILE","5","Don’t hesitate, book.",,,,,,,,,,,,,"We had a fantastic stay at the lodge. We had a flight connection problem and the lodge was our first stay in Sri Lanka. We did arrive one day later but they were very accommodating. They organised a boat trip especially for us, and we had a very tasty dinner (not spicy as we requested) as start of our Sri Lanka adventure. Fantastic!","Great stay in a beautiful eco garden","2025-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r992294819-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","990591482","en","13356734",,"Owner","992145062","en","2025-02-03","The Backwaters Lodge","Thank you for your review . we are happy you enjoyed the stay at Backwaters Lodge. Hope to see you again soon.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-01-26","MOBILE","5",,,,,,,,,,,,,,"A delightful experience with pleasant, helpful, and exceptionally kind staff where we stayed in cabins raised on stilts in the middle of the jungle. Lots of wildlife and the flora was rich and diverse. Cuisine was divine and plentiful and the atmosphere was enchanting. Both Lakshi and Tarique were most entertaining. Great.","A delightful experience with pleasant, helpful, exceptionally kind staff and delicious food in this enchanting place","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r990591482-The_Backwaters-Eluwankulam_North_Western_Province.html",
"0","990581940","en","13356734",,"Owner","992145041","en","2025-02-03","The Backwaters Lodge","Thank you for your review of Backwaters Lodge. we are happy you enjoyed the stay. Hope to see you again soon.","983","782841509","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/a9/36/a5/caption.jpg","1311","1849","782841510","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/a9/36/a6/caption.jpg","1868","1491","782841511","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/a9/36/a7/caption.jpg","1695",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotel Road, Wilpattu National Park ,, Eluwankulam 19979 Sri Lanka","Eluwankulam","Sri Lanka","19979",,"Hotel Road,","Wilpattu National Park ,","13356734","8.268019","Eluwankulam, North Western Province","79.86555","The Backwaters","190","4.8","1","2","4","21","162","https://www.tripadvisor.com/Hotel_Review-g12549273-d13356734-Reviews-The_Backwaters-Eluwankulam_North_Western_Province.html","http://www.backwaterslodge.com","2025-01-25","MOBILE","5",,,,,,,,,,,,,,"This is a great place to unwind and enjoy nature. We stayed for 4 nights and, although unusually heavy rain curtailed some activities, we enjoyed the nature trail around the property, birdwatching in the rain by tuk tuk, and a fantastic visit to Wilpattu national park on our one dry day. Lakshi and her colleagues looked after us very well; Lakshi is the woman who knows everything and efficiently arranged everything for us. The food was excellent and, as vegetarians, we were delighted to find we were given different foods to try each day, all of which were delicious. The lodge arranged a transfer from the airport and all went smoothly. Well worth a visit! ","Great place with great food! ","2025-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g12549273-d13356734-r990581940-The_Backwaters-Eluwankulam_North_Western_Province.html",
