"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","951345526","en","302888",,"General Manager","952850623","en","2024-05-29","Jetwing Hotels","Dear Guest,

Thank you for taking the time to share your experience with us. I am deeply sorry to hear about your unfortunate incident. Please accept our sincerest apologies for the distress and inconvenience you experienced.

I want to assure you that our guests' health and well-being are of the utmost importance to us. While I am glad to hear that the head chef and hotel manager addressed the issue promptly, it is unacceptable that our customer care department did not follow up with the same level of attention and concern.

We are taking this matter very seriously and will be conducting a thorough review of our procedures and associate training to ensure such an incident does not happen again. Your feedback will be instrumental in helping us improve our service and prevent any similar situations in the future.

Thank you for bringing this to our attention. We value your patronage and hope to have the opportunity to restore your faith in our hotel.

Ayubowan! (May you live long!)

Farrel Blom
Hotel Manager
Jetwing Lighthouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2024-05-18","OTHER","2",,"Value","4","Rooms","5","Location","4","Cleanliness","4","Service","4","Sleep Quality","5","The hotel is lovely with attentive staff. However, we had a significant dent to our experience there. I am strictly gluten-free, and the kitchen accidentally gave me a gluten containing meal- despite the head chef talking us through the menu explaining what choice was safe for us to eat. I understand mistakes can happen, and the head chef immediately apologised, as did the hotel manager. What was inexcusable, was the dismissive response of the customer care department. There was no apology, no follow up on my well-being, no care at all from customer care. They did not own up to their mistake, which left me very unwell for several days and impacted on the rest of my holiday. If I had an allergy, this mistake could have been extremely serious.","Nice hotel, poor customer care department","2024-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r951345526-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","948657692","en","302888",,"General Manager","952090537","en","2024-05-23","Jetwing Hotels","Dear Guest,

Thank you for sharing your feedback. We regret to hear that your stay did not meet your expectations. We would like to address your concerns, particularly regarding the tax policies in Sri Lanka. Taxes on goods and services, including those at hotels, are mandated by the government and are standard across the country. These taxes contribute to the maintenance and development of public infrastructure and services, ensuring that both residents and visitors can enjoy a better experience in Sri Lanka. While this might make some items appear more expensive, it is a common practice in many countries around the world.
We apologize if our service did not meet your expectations and for any inconvenience caused. Your feedback about the slow service and other aspects of your stay will be shared with our team to ensure such lapses do not occur in the future.
We strive to offer a comfortable and enjoyable experience to all our guests and are continuously working to improve. We hope you will give us another opportunity to provide you with the legendary hospitality we are known for. 

Ayubowan! (May you live long!)

Farrel Blom
Hotel Manager
Jetwing Lighthouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2024-04-28","OTHER","1",,"Value","1","Rooms","1","Location","1","Cleanliness","1","Service","1","Sleep Quality","1","Be careful if you come here: they will tax also the air you breathe. Service slow, no beach to swim, prices more expensive than New York. Don t take a bottle of water: they will make you payng like gold. One of the worst hotel worldwide. Huge building close, that make landscape awful","Such a ridicoulos hotel","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r948657692-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"1","944793798","en","302888",,"General Manager","947791675","en","2024-04-21","Jetwing Hotels","Dear Guest,

We deeply regret the disappointing experience you encountered during your recent stay with us. Your feedback is immensely valuable, and we take it with the utmost seriousness.

We apologize for any discomfort you experienced after using one of our swimming pools and for the challenges you faced with our meal service. While we primarily offer a set menu, occasional buffets are served, which unfortunately you were not made aware of.

Your concerns regarding portion sizes and the timing of meal service are indeed disconcerting, and we sincerely apologize for any inconvenience caused. We acknowledge that our restaurant manager offered an additional portion of food, which, regrettably, you did not accept. We are dedicated to accommodating our guests' needs to the best of our abilities.

Please be assured that we will thoroughly investigate these issues and take immediate measures to rectify them. We appreciate your feedback which assists us in improving our services and ensuring that such issues are avoided in the future.

We understand that this experience has left you feeling disappointed, and once again, we extend our sincere apologies for not meeting your expectations. Thank you for bringing these matters to our attention. We hope for the opportunity to regain your trust and welcome you back for a significantly improved experience in the future.

Ayubowan! (May you live long!)

Farrel Blom
Hotel Manager
Jetwing Lighthouse","1536","734236204","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c3/8e/2c/caption.jpg","2048","1536","734236203","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c3/8e/2b/caption.jpg","2048","1536","734236202","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c3/8e/2a/caption.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2024-04-01","MOBILE","1",,,,,,,,,,,,,,"I Booked Jetwing LightHouse on last Saturday. I can't believe how they got 5 star for this Hotel being having very poor quality of service . As per my experience had recent stay I can't  even recommend a single star to this hotel. 
There have 02 swim Pools for adults. I used one of pool in the evening. After using pools I had to take shower more than 03 times to remove aching pain. 
And foods also not worth for the money. It's feel I spend a day in Jetwing Lighthouse with a  diet plan. There were more than 50 occupancies  & they also serve only Set Menu meal plan though having reasonable number to offer buffet. They took long time to serve meal. I went to dinner around 7.15pm & got the set menu card around 7.30pm. Received Appetizers around 8.30pm. They were long serving time gap to each my orders. And also portion of the meals was too small. After informing that they serve another small portion and take more than 15mins for them also. Then I received the Dessert & it’s absolutely small for one bite too. This is the most worstest experience I had on my spends. This was waste of my money & extremely disappointed.","Waste of holiday","2024-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r944793798-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","930889664","en","302888",,"General Manager","931967170","en","2024-01-01","Jetwing Hotels","Dear Guest,

Thank you for taking the time to share your feedback with us. We genuinely appreciate your insights and regret to hear about the disappointments you experienced during your stay. Please accept our sincere apologies for any inconvenience caused.

We truly value the opportunity to address your concerns and would like to assure you that we are taking immediate steps to investigate and rectify the issues you've highlighted. Your feedback is invaluable to us, as it helps us identify areas for improvement and deliver a better experience to our guests.

Regarding the lack of elevators to certain floors, we understand the inconvenience it may have caused. We are actively exploring ways to enhance accessibility and ensure the comfort of all our guests.
We apologize for the issues with the phones and the constant reminders for housekeeping. This is not the standard of service we aim to provide, and we are working to improve our communication and efficiency in these areas.

Your safety is our top priority, and we deeply regret the incident with the glass bottle in your shower. We will be conducting a thorough investigation into this matter to prevent such occurrences in the future. We appreciate your understanding and are grateful that you were not injured.

We appreciate your acknowledgment of our efforts towards environmental sustainability. However, your concerns about the safety of our amenities have been duly noted. We will reevaluate our choices to ensure a balance between eco-consciousness and guest safety.

Once again, we apologize for falling short of your expectations, and we hope to have the opportunity to welcome you back in the future, providing you with the exceptional experience that our hotel is known for.

Ayubowan! (May you live long!)

Farrel Blom
Hotel Manager
Jetwing Lighthouse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-12-24","OTHER","2",,"Value","3","Location","4","Service","2",,,,,,,"I was terribly disappointed with the hotel. Although it is a beautiful, the service, some of the staff and amenities left much to be desired. No elevators to certain floors. I was  on the 4th floor and had to walk up and down, phones not working, constant reminders for housekeeping. I appreciate that they are concerned about the environment and thus provide shampoo/conditioner/shower gel etc. in re-usable glass bottles which is unfortunately very hazardous. One may fall and break, which it did, shattering into many little shards in the middle of ones shower. Luckily I managed not getting cut, this is very unsafe. Had heard so much about the hotel but sadly all turned out to be incorrect. ","Disappointed","2023-12","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r930889664-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","927832375","en","302888",,"General Manager","928787710","en","2023-12-07","Jetwing Hotels","Dear Guest,

We sincerely apologize for the disappointing experience you encountered during your recent stay at our hotel. Your feedback is incredibly important to us, and we are genuinely sorry for the inconvenience and discomfort you faced.

We understand the significance of a comfortable and clean environment for our guests, and we deeply regret that we fell short of meeting your expectations. Please be assured that we take your concerns seriously, and are actively investigating and addressing the issues you raised.
Our housekeeping and maintenance teams are working diligently to rectify the cleanliness and maintenance issues you encountered in your room. We have also taken immediate steps to address the lighting concerns in the corridors and pool area to ensure the safety and well-being of our guests.

We would like to express our sincere apologies for the inconvenience caused and assure you that we are taking corrective measures to prevent similar situations in the future. Your feedback is invaluable, and we appreciate you bringing these matters to our attention.

We understand that this experience has marred your impression of our hotel, and we would like the opportunity to make amends. If you are open to it, we would appreciate the chance to discuss your concerns further and explore ways to compensate for the inconveniences you experienced.

Once again, we apologize for the lapse in our service, and we hope to have the opportunity to regain your trust in the future.

Ayubowan! (May you live long!)

Farrel Blom
Hotel Manager
Jetwing Lighthouse","1600","719937071","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e9/5e/2f/caption.jpg","1200","1600","719937072","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e9/5e/30/caption.jpg","1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-11-29","MOBILE","1",,,,,,,,,,,,,,"Had a terrible experience . Checked in for two nights and had to change my room thrice. There were lizards in the room. Cobwebs were a common sight. Coasters  had fungus on them. No lights in the corridors and pool area made it look like a haunted house.","Pathetic Hotel with worst hospitality","2023-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r927832375-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","891835717","en","302888",,"General Manager","892396866","en","2023-05-28","Jetwing Hotels","Dear Guest,

Thank you for your review, and we are delighted you visited our resort and thank you for noting your comments on TripAdvisor following your stay.

At Jetwing, we have always prided ourselves on our authentic Sri Lankan hospitality, and we deeply regret that we fell short of your expectations in this regard. Rest assured that your feedback has been shared with our team, and we are actively working on addressing the areas that need improvement.

We could understand your frustration as the expectations was not met, therefore it is in our best interest to ensure that our guests have the best hotel experience possible. Nevertheless, we still hope you will have some fond memories of our beautiful resort and we hope you give us another chance to restore your confidence.

Ayubowan! (May you live long)

Indika Gamage
Head of Galle Hotels ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-05-24","OTHER","1",,"Value","1","Location","1","Service","1",,,,,,,"This hotel has nothing much to offer and looks nothing like the photos. The service from the staff is also not good compared to other hotels I stayed in. Did not feel like a 5-star experience at all. Waste of money.","Save your money and go elsewhere!","2023-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r891835717-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"1","891587039","en","302888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-05-23","OTHER","1",,,,,,,,,,,,,,"Breakfast on the 15th Ay was a disaster ,mainly due to presence of Secretary to Chairman was having Breakfast with a big group next to our table and all the attention of staff was on them.
There was a big mix up with our Omlettes and service was delayed (simply no one was available to take care of us)","Attention was not on paying customers","2023-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r891587039-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","890803141","en","302888",,"General Manager","892252336","en","2023-05-27","Jetwing Hotels","Dear Guest,

Thank you for taking the time to share your valuable feedback on TripAdvisor. We sincerely appreciate your input and are delighted to hear that our team members were very helpful and that you enjoyed the overall view and ambiance of our hotel.

We deeply regret the inconvenience caused by the oversight in cleaning the bathtub. Please accept our sincerest apologies for this lapse in our attention to detail. We have already taken immediate steps to rectify the situation and have implemented additional measures to ensure that such oversights do not happen again in the future.

As for the breakfast experience, we have deeply discussed the matter with the team, Rest assured, we are taking proactive steps to improve our breakfast service and prevent any similar incidents from occurring in the future.

Once again, thank you very much for sharing your comments on this platform. We truly hope that you will give us the opportunity to welcome you back to our home of authentic Sri Lankan hospitality here in Galle.

Ayubowan! (May you live long)

Indika Gamage 
General Manager
Jetwing Lighthouse.       ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-05-17","OTHER","2",,"Value","1","Location","5","Service","4",,,,,,,"We visited Jetwing Lighthouse on the 7th and 8th of May, with 8th being a Monday. We had picked the bed and breakfast option. 

The overall view from the hotel and the ambience was great. The staff were very helpful as well.

However, the bathtub in the room was dirty and had strands of hair all over. 

Additionally, the breakfast was a major let down. First there was a set menu not a buffet (understandingly it was a weekday, but would have appreciated if this was communicated in advance), but the main issue was that the food didnt seem fresh, especially the pol rotti which was very stiff. Whilst the menu tried to replicate the buffet, it was no where close to being one. 

Given that this was our first trip for the year, it was a major let down for us. ","Hotel was good but not the tub and food!","2023-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r890803141-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","887001675","en","302888",,"General Manager","888767514","en","2023-05-02","Jetwing Hotels","Dear Guest,

Firstly, please accept my sincere apology on behalf of my team. We at Jetwing are committed to providing our valued guests with the best possible experience at all times. We appreciate you noting your comments on TripAdvisor so we could address them and find ways to prevent shortcomings in the future.

We are truly sorry to hear about the dining experience that you had during your brief visit to Jetwing Lighthouse. Rest assured that we have shared your comments with our team, who remains committed to providing seamless and positive experiences for all our guests. 

We would like to reassure you that maintaining high quality standards and generous portion sizes has always been our top priority, and we would not compromise on these aspects to reduce costs. Our culinary team is committed to creating exceptional dining experiences that showcase the freshest, locally sourced ingredients. Furthermore, we take great care to ensure that our set menu service includes ample portions and options for second servings to ensure that our guests leave feeling satisfied and content.

We hope you will give us another opportunity to serve you once again so we can restore your confidence. To that effect, please do not hesitate to contact me directly so I can personally assist you with your next visit.

Ayubowan! (May you live long)

Indika Gamage
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-04-20","OTHER","1",,"Value","1","Location","5","Service","1",,,,,,,"One of the worst service and food had for log whilw  11 service staff in empty retaurant today 20th april . Waited so long to get sri lankanmemu dishers. Someone was trying to reduce food cost at the expense of cucustomers . Shame one hour for tiny portion of curries over priced menu. Just unbelievable  mahi mahi tiny portion its just ripping the customers.","Total rip off ","2023-04","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r887001675-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","885755242","en","302888",,"General Manager","887355014","en","2023-04-23","Jetwing Hotels","Dear Guest,

Thank you very much for taking the time to share your feedback, which is essential to our efforts to further improve our service standards and guest experiences. We are extremely sorry to hear about your stay experience. Please accept our sincere apologies for any inconvenience caused.

Your feedback is essential in helping us improve our services, and please be assured that your comments have been shared with our team, who continuously strive to create seamless and positive experiences for our guests. We hope that we will have the chance to welcome you back again and recover your impression of the hotel.

Ayubowan! (May you live long)

Indika Gamage
Head of Galle Hotels.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-04-11","OTHER","2",,"Value","1","Location","2","Service","2",,,,,,,"Very poor service, staff is rude which is rare in Sri Lanka, food is not good, it looks like to an hostel than a 5 stars hotel.  Very very expensive for what you get. I wrote to the manager, he did not replied.  NO service.","Horrible","2023-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r885755242-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","873848822","en","302888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2023-01-03","OTHER","1",,"Value","3","Location","5","Service","1",,,,,,,"Got to the hotel at 5 pm on 31st night. We were part of a large group, most of which had already checked in. Myself and friend staying in another room were welcomed and asked to wait as they arrange. After about 1.5 frustrating hours of being bitten by mosquitoes my friend finally got her room (with wine glasses that had lipstick stains on them mind you). We were kept waiting, and finally after 2 hours I told them that we are going to go wait in a friends room to send the keys there. Another 30 elapsed and still nothing, it was 7.30 now and we were expected at function by 8 pm hence this was very frustrating. I stormed towards the reception (they saw me coming and seemed ammused by how angry I was) and demanded to know what was going on... one guy finally told me that they are overbooked by 1 room and will be glad to upgrade us to a suite at their nearby hotel. (one which did not even AC rooms) It was almost comical at this point, I had to sit them down and conduct a Hospitality 101 class to teach them that you dont and cant move a room booked under a group. I said if they had no other choice they will have to offer me a car with a driver for the entire night so I can travel up and down, to which they just looked at me with blank faces not knowing how to respond. Finally after indicating to them that I am going to call the owners of the property if they did not sort out my room within 15 mins, we were given a room which was suppose to be a suite but was not much nicer than the standard room my friends were in. 

This experience pretty much ruined our mood for NYE. 

","Tried to move us to another hotel ","2022-12","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r873848822-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
"0","825064314","en","302888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"433 A Dadella, Galle 80000 Sri Lanka","Galle","Sri Lanka","80000",,"433 A Dadella",,"302888","6.042279","Galle, Galle District, Southern Province","80.19482","Jetwing Lighthouse, A Luxury Reserve","2903","4.5","56","52","206","667","1922","https://www.tripadvisor.com/Hotel_Review-g297896-d302888-Reviews-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html","http://www.jetwinghotels.com/jetwinglighthouse/","2022-01-15","MOBILE","1","Dnt book this hotel try to book Amari",,,,,,,,,,,,,"I stay there for 2 nights property is beautiful rooms 2 good but ac & lights not working .staff is rude name dias  he dnt know how to talk with guest ,no proper service to much expensive i pay a lot but not worth I booked luxurious ocean view room  ,also mail so many times to hotel No use not recommended to stay there. not 5 star service ,there behaviour like local hotel worst experience with Jetwing light house. Galle. ","Worst experience","2022-01","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297896-d302888-r825064314-Jetwing_Lighthouse_A_Luxury_Reserve-Galle_Galle_District_Southern_Province.html",
