"error","helpfulVotes","id","input","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
,"1","647931067",,"en","601108",,,,,,,,"2048","372677998","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/36/9d/6e/photo0jpg.jpg","2048","2048","372677999","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/36/9d/6f/photo1jpg.jpg","2048","2048","372678000","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/36/9d/70/photo2jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2019-01-24","MOBILE","3",,,,,,,,,,,,,,"This was our 10th visit to Sri Lanka. We selected this Hotel based upon its reputation. Unfortunately for us it was not as good as we expected. The rooms are very tired, outdated and in desperate need of decoration. There was a constant smell of moth balls. Even though we had a very noisy dehumidifier it was still damp. We were emptying about 3 gallons of water every 24 hours.

The gardens and pool are exceptional and service everywhere was extremely good.

Food was ok, not exceptional bearing in mind this properties status.

The pillows were terrible and the mattress was like sleeping on a boat.

All in all it was ok, unfortunately however, we won’t be returning as the other 2 hotels we stayed in during this trip were far far superior.
","Dissapointing","2019-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r647931067-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"3","646296981",,"en","601108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2019-01-16","MOBILE","3",,,,,,,,,,,,,,"Based on the pictures on the website coupled with the high price, we expected the hotel to surpass our expectations but unfortunately that wasn’t the case. 

The ocean loft room, while nice, did not meet our expectations and in reality wasn’t as fresh looking as the pictures.

When we were given the room, our butler didn’t know how to use the coffee machine. Furthermore, the tv in the room upstairs wasn’t working. The room is two storey and there was only one phone upstairs which was quite inconvenient as we had to rush up every time we had a call from reception or every time we needed something.

The food of the main restaurant was average. 

The nicest thing was the stretch of beach with the crashing waves. We enjoyed walking by the sea and it was nice to fall asleep at night to the sound of the waves. Also, the trees on the premises are gorgeous and filled with cute squirrels.

We stayed two nights and the most disappointing part was when we were settling the bill before our departure. We had settled the first night a month in advance as per their policy. At check out, when we were settling the second night, we noticed that they had charged us extra for the difference in foreign exchange relating to the first night. It seems that at checkout, the foreign exchange rate had become higher and they decided to apply it not only on the rate of the second night but also on the rate of the first night which had already been settled a month in advance! In the grand scheme of things, the amount was not significant but we didn’t appreciate their approach.

In a nutshell, the hotel is overpriced, not greatly maintained and the service is not up to par.","Average stay","2018-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r646296981-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"0","632094915",,"en","601108",,,,,,,,"2448","357452499","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4e/4a/d3/the-fortress-resort-spa.jpg","3264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2018-11-08","MOBILE","3",,,,,,,,,,,,,,"Stayed at the Fortress, Koggala, Sri Lanka 2 nights end October. 
    The rooms were satisfactory, except that a bathtub without a door in a triple room lacks in privacy as we were there with a young friend . Also the room had no coffee only tea for the guests. 
The staff was friendly & efficient, overall appearance of the place good, but the breakfast was not upto standard of a luxury boutique, the restaurant  small & the choices less.. Hope for a better service next time..","Fortress , koggala.","2018-10","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r632094915-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"3","628986082",,"en","601108",,"Manager","629023038","en","2018-10-27","Brendon M","We thank you for the review and for choosing to stay at The Fortress. We also appreciate your comments regarding the property, size of the room, the room amenities and also for the comment made on improving our Spa facilities.

Since the reviewer has mentioned the room been damp it is mainly due to the unpredictable weather which we had to experience during the past weeks and especially when the property is located on the beach and facing the sea. Therefore, the humidity plays a challenging factor.

Regrettably we have to decline the comments made on our chef for not appreciating the guest's feedback. Our guests have always appreciated the wide variety of menu options available in the hotel. Our chefs are always delighted to tailor make any food items that are required by our guests. We have a selection of 50 main dishes in our menus. 10 verities of soup items, 20 verities of starters and selection of 15 deserts which covers preferences of majority of the guests. Further we also offer theme nights.

When it comes to dining, there are three restaurants to choose from. The White restaurant which is the all day dining restaurant. The Salty Snapper offering informal al fresco dining overlooking the beach and specialized in seafood menus. The Duo our fine dining restaurant is open only for dinner. However, the reviewer had only chosen to dine in the WHITE restaurant. The table deco in the White restaurant is changed regularly during breakfast, lunch and dinner.

We do apologize when we fail. We implement all good suggestions made by guests and we also explain when we disagree. Our replies are based on verifiable facts and as we state in several replies, our responses are for the benefit of future visitors to the site. 

Once again we thank the reviewer for the review and we also look forward to welcoming them back again in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2018-10-27","OTHER","3",,,,,,,,,,,,,,"Beautiful property.  Large bedrooms with open plan walks in shower, separate spa bath and 2 sinks.  Good quality towels, bed linen and bathroom soaps/ shampoo etc ( Bulgari).
Room had damp and we had to have a de-humidifier on 24 hrs /day whilst we were there and that had to be emptied every 6 hrs- so the room wasn’t that comfortable to be in- the floor was clammy and damp feeling and the atmosphere not great,  It definitely affected our chests. 
The breakfast was ‘average’ at best, and laid out in a room where some of the staff ate breakfast.  There was the same menu for lunch and dinner- and it was not well cooked - at best ‘average’ to ‘poor’ and we returned some of the food as it was too bad to eat ( recommend KK beach and Galle Fort Hotel to eat).  The chef did not appreciate any feedback and just walked away when he was brought out to us and ignored me the next day.
It is the same dining area for breakfast, lunch and dinner- and no change to table dressing or anything so felt very ‘samey’ and not ‘elegant’. 
The hotel is 15km out of Galle and the Tuk Tuk cost $20 round trip- a significant premium to the local charge.
The spa is ‘tired’ and needs upgrading. The treatment I had was average, but the room was cold and the towels felt damp- so I nearly stopped the treatment- but at the end of it had to have a shower to warm up.

Wouldn’t go back and as it is at the moment not sure I’d really recommend it- in fact have suggested to friends to not go there who are visiting Sri Lanka. 

","Beautiful property- but not 5 star.","2018-10","NONE","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r628986082-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"2","560136753",,"en","601108",,,,,,,,"2048","302626887","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/09/b8/47/photo1jpg.jpg","2048","2048","302626886","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/09/b8/46/photo0jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2018-02-12","MOBILE","3",,,,,,,,,,,,,,"The hotel is beautiful, the rooms are large, the pool is massive and really stunning with a view over the sea but it's not really a luxury hotel in any other respect. 
There are issues with shabbiness of the external and internal areas of the building and deck area around the pool, the place could do with some refurbishment. There are a lot of crows/other birds that make a lot of mess around the garden and pool area that isn't cleaned up adequately, some of the sunbeds had bird poo on them and the grass is filthy. 
The service is great as you enter the hotel and poolside service is very good, the staff are all very friendly and do their best to be helpful. 

The breakfast is very good, with a large selection and good bread, something hard to find in Sri Lanka. 

Food wise however, breakfast is definitely the better offering than the options later in the day.  For the price you pay and the supposed 5 star rating, i've had far better service and food in a £10 a night backpacker hostel in India. 
My girlfriend and I are vegan, which can cause some problems when travelling but you expect this not to be the case in a Luxury hotel. Unfortunately on the first night we had some issues with our meal as although they had altered some of the vegetarian options for us to make them vegan, they had done so with no creativity or thought as to the flavour. This may have been partly due to a communication problem with the staff or lack of skill on the chefs part but it didn't seem like they had had any training for this sort of request. I'd hate to see how they handle the request of somebody with a serious allergy. 

When one of the service managers came over to apologise it didn't really seem like he was listening so we were surprised when they took the meals we had had a problem with off the bill. (Something you would have been offered immediately in any bog standard UK restaurant if you were unhappy with the food.)

The restaurant definitely needs to get with the times and up their game with regards to these kind of requests. We had thought about going for the Fine Dining experience but after the first night we really didn't have confidence in the quality of the chefs to pay that much for a meal here.  
Instead we went for the 'safe option' of Sri Lankan rice and curry for the second night, which despite being vegan and edible really wasn't as good as you'd expect from a 5 star hotel. As a comparison, we ate in one of the restaurants (Nuga Gama) at Cinnamon Grand in Colombo a few days before and the food was of a much higher standard there. 

Although I can only personally comment on the options available to vegans, my mother had some of the other fish/seafood options and said they were't up to the standard she'd expect either.

If you're not too fussed about food and happy with a beautiful pool and good rooms then maybe it would be worth the 5 stars to you but I honestly don't think its quite there.

","Beautiful but not really 5 star.","2018-02","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r560136753-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"3","553008653",,"en","601108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2018-01-10","MOBILE","3",,,,,,,,,,,,,,"We stayed at the Fortress Resort for 4 nights - the location on the beach is superb with a super Long Beach albeit with strong currents just up from the hotel. We also ended up eating dinner for three of the nights of the hotel - the food was good but short of being great especially as it was very much at big city prices. The staff were very helpful but actually over did the service to the point where you felt a bit bothered by the constant over attention. What was most disappointing was that we changed to booking a third room at short notice as we have 5 children and it was late in the day when all 5 decided  to come along. But then when one child was hospitalized over the Christmas only 4 of the 7 of us could travel. Happily my son is recovering well from what turned out to be appendicitis but to say the hotel was disinterested is an understatement . We had insurance so will recover a good chunk of the cancellation cost but the hotel made no concessions what so ever. So we had three huge rooms for four people for the four nights ! The hotel was not full but was absolutely sticking to its cancellation policy. Having spend close to an additional usd1000 on dinners and room service we could have expected some gesture ? When I was charged usd1.5 for using a coffee capsule in the room I felt very ripped off. Afraid we would not stay again. We had a recommendation for the Own and the Pussy Cat hotel a few minutes away where we went for an excellent dinner one night - and would certainly look around for better value and less intrusive service if staying in this area again.","Expensive but luxurious","2018-01","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r553008653-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"2","549883104",,"en","601108",,,,,,,,"2048","295585438","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/9e/photo9jpg.jpg","2048","2048","295585437","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/9d/photo8jpg.jpg","2048","2048","295585436","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/9c/photo7jpg.jpg","2048","2048","295585435","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/9b/photo6jpg.jpg","2048","2048","295585434","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/9a/photo5jpg.jpg","2048","2048","295585433","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/99/photo4jpg.jpg","2048","2048","295585432","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/98/photo3jpg.jpg","2048","2048","295585431","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/97/photo2jpg.jpg","2048","2048","295585430","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/96/photo1jpg.jpg","2048","2048","295585429","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9e/46/95/photo0jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2017-12-28","MOBILE","3",,,,,,,,,,,,,,"We stayed 3 nights in a Beach room (ground floor with ocean view)

The pros:
Ancient building with a lot of cachet and overall well maintained (from the outside).
Very nice location on the beach. 
Nice colonial atmosphere.
Large swimming pool with beautiful surrounding garden.
Friendly staff.
Good breakfast buffet (good choice).
Nice massages and good spa facility.

The cons:
When you spend 700USD per night the least you expect is to have a renovated room where you feel comfortable. See  pictures attached for some examples.
Less important: breakfast service needs also improvement. Using a coffee press is not that difficult and not using it properly can really makes your coffee disgusting. After telling them several times I  had to show one waiter how to use the press.

Overall this building and the surroundings are very beautiful and it is a shame to make guests pay this price for not renovated rooms. I am OK to pay this price but in return I expect to get something decent.","Splendid location but serious room renovation needed when you spend 700USD per night","2017-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r549883104-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"1","545281056",,"en","601108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matara Road, Koggala 80000 Sri Lanka","Koggala","Sri Lanka","80000",,"Matara Road",,"601108","5.966639","Koggala, Galle District, Southern Province","80.35703","The Fortress Resort & Spa","2268","4.7","16","29","99","375","1749","https://www.tripadvisor.com/Hotel_Review-g1189030-d601108-Reviews-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html","http://www.fortressresortandspa.com","2017-12-05","OTHER","3",,"Value","3","Cleanliness","4","Service","3",,,,,,,"We booked a Loft Suite for 2 nights. The suite has a very spacious downstairs area, including an indoor plunge pool and a half bathroom. Upstairs is pretty much the same format as their standard rooms (we had other family members booked into these), except that the staircase cuts into the bathroom area, resulting in a bathroom not as spacious as the standard room version (notable missing items were a jacuzzi bathtub and a second washbasin). The layout of the suite was a bit odd, for example having an entrance on each floor meant having to put up 2 do not disturb signs every time. There was bizarrely just one phone (upstairs). The result being we ended doing a lot more stair climbing than planned! The property is fairly dated and certain aspects of the rooms are due for a refurb. For example, our balcony door was almost falling off its hinges...

The resort has a reasonably large pool and plenty of loungers. The beach is a few feet below but is very rocky. They had roped out what was a really small area where you could actually enter the water. The beach setup wasn't a surprise though, as rocky/inaccessible beaches are a pretty common feature around resorts in Sri Lanka.

There are 3 restaurants in the hotel. The main one serves all 3 meals and includes buffet breakfast and dinners. Then there was a casual seafood restaurant (not sure if this was open at the time) and a fine dining venue which has a set menu every night (priced at around Rs 15k). We stayed on a full board basis, and one positive was how generous they were with the inclusions. While the fine dining option incurred a surcharge, in the main restaurant we were able to order anything from the extensive menu under our package. This included things like lobster and imported steak - and all this available for lunch and for dinner as well (we could combine the buffet and a la carte options). Drinks prices were reasonable, with cocktails priced at around Rs 1,000 (£5). The quality of the food varied, but was generally decent. The dinner buffet selection was perhaps lacking in variety however (although they did have different themed nights). Desserts were disappointing as well - which was ironic, this being the place that sells the world's most expensive dessert!

Service was a weak point. We endured extensive delays for orders during some meals, and occasionally incorrect items were delivered as well. Our suite came with an assigned butler, but this was effectively a gimmick, as our butler was actually a waiter in the main restaurant, and apart from during our meals was generally nowhere to be seen (with no specific way of contacting him provided either). To their credit, after a major complaint was filed during one lunch, they really stepped up their game for our final dinner, where we had our butler and another waiter attending to our every need. Shame we had to complain to get there though.

Overall, this is a reasonable luxury property, but it has definitely seen better days, and I feel it no longer lives up to its billing as one of the finest beach resorts on the island. Although we enjoyed discounted local rates, at the full tourist rates this place would be overpriced, especially relative to some other resorts around Sri Lanka. There are no shortage of higher end beach resorts on this part of the island (many of which are newly opened), and I would definitely be trying out a few others before considering a return to The Fortress.","Dated property. Service should be better.","2017-11","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g1189030-d601108-r545281056-The_Fortress_Resort_Spa-Koggala_Galle_District_Southern_Province.html",
,"0","1009119894",,"de","638092",,"General Manager","1009235552","en","2025-05-25","Lashanthan Gopalan","Dear Valued Guest,

Greetings from Cinnamon Wild Yala,

Thank you for your review and for highlighting that your stay at Cinnamon Wild Yala was ""Imme noch Top"" (still top). We're delighted to hear that despite some issues, you still find us to be a great hotel with very good food. We're also glad you enjoyed the proximity to the National Park and the potential for wildlife visits, even if it was just monkeys on your roof this time!

We sincerely apologize for the difficulties you experienced with our reception staff during check-out and the apparent lack of internal communication regarding your booking. It is certainly concerning to hear that your emails to our central team were not effectively communicated to the front desk. This is not the seamless experience we aim to provide, and we assure you that we are addressing this matter internally to improve our communication protocols and staff training to ensure such situations do not recur.

We truly appreciate your valuable feedback, as it helps us identify areas for improvement. We hope to have the opportunity to welcome you back for an even smoother and more enjoyable stay in the future.

Thanks & Regards,
Sandushi D Wickramasooriya
Executive, Guest Services – Cinnamon Wild Yala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palatupana, Yala National Park 82614 Sri Lanka","Palatupana","Sri Lanka","82614",,,"","638092","6.259364","Palatupana, Yala National Park","81.40433","Cinnamon Wild Yala","4077","4.6","50","60","229","860","2878","https://www.tripadvisor.com/Hotel_Review-g3748686-d638092-Reviews-Cinnamon_Wild_Yala-Palatupana_Yala_National_Park.html","https://www.cinnamonhotels.com/cinnamonwildyala","2025-05-25","OTHER","3",,"Value","3","Rooms","4","Location","5","Cleanliness","4","Service","4","Sleep Quality","5","Rezeptionskräfte beim Auschecken total überfordert mit Buchung. Selbst wenn man mehrer Mails an Zentrale schickt wird nicht vor Ort darauf geachtet. Interne Kommunikation bei Cinnomon offensichtlich nicht vorhanden.
Sonst aber immer noch ein tolles Hotel ohne große Beschwerden. Essen ist sehr gut und da nahe des Nationalparks ev. Tierbesuch möglich. Bei uns waren es nur die Affen auf dem Dach. Soll aber auch schon ein Elefant an der Rezeption gewesen sein. ","Imme noch Top Übernachtung in Yala Nationalpark","2025-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g3748686-d638092-r1009119894-Cinnamon_Wild_Yala-Palatupana_Yala_National_Park.html",
,"0","1007656351",,"en","638092",,"General Manager","1008919143","en","2025-05-23","Lashanthan Gopalan","Dear Valued Guest,

Greetings from Cinnamon Wild Yala,

Thank you for taking the time to share your detailed feedback following your recent stay with us. We’re truly grateful for your kind words about our professional and friendly staff, clean and well-stocked rooms, and the quality of our food. Your appreciation has been shared with Chanaka, Atte, and Danushka—they are delighted to have made a positive impression on your experience.

We sincerely regret, however, that your early morning safari breakfast experience did not meet your expectations. As a resort situated at the doorstep of Yala National Park, we understand the importance of providing nourishing and convenient options for our guests heading out early for wildlife excursions. It is clear from your feedback that the current breakfast box did not meet the standards you were expecting, and we are genuinely sorry for the inconvenience this caused—especially given your medical needs.

Your insights have been taken very seriously. We recognize the importance of offering more flexibility and quality in our takeaway breakfast options, and we are reviewing our procedures with the aim of introducing a more satisfying experience for our safari-going guests. We also acknowledge your comment about buffet availability post-safari, and we will revisit our policies to ensure we better accommodate guest needs in situations like yours.

We are truly grateful for your candid observations, which help us improve and refine the experience for future guests. Should you consider visiting us again, we would love the opportunity to restore your confidence in our hospitality and service.

Warm regards,
Sandushi Wickramasooriya
Executive – Guest Services
Cinnamon Wild Yala

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Palatupana, Yala National Park 82614 Sri Lanka","Palatupana","Sri Lanka","82614",,,"","638092","6.259364","Palatupana, Yala National Park","81.40433","Cinnamon Wild Yala","4077","4.6","50","60","229","860","2878","https://www.tripadvisor.com/Hotel_Review-g3748686-d638092-Reviews-Cinnamon_Wild_Yala-Palatupana_Yala_National_Park.html","https://www.cinnamonhotels.com/cinnamonwildyala","2025-05-15","OTHER","3",,,,,,,,,,,,,,"Staff were all professional & friendly. Room was very clean & well stocked. Food was excellent.
The only negative is the fact that even though this is a wildness lodge in which many guests go on safari, they don't accommodate those guests.
We were offered a ""box snack"" to pick up at 5:30 am before leaving for our morning ride, since the breakfast buffet would likely be closed by the time we returned. (Closes at 10am) I asked about coffee, I was told we could make the package mix in our room. When ordering, we were told we could only have a 1 item sandwich, meat or cheese, not both. How cheap. When it came time to eat this box snack, the fruit & vegetable containers had opened and mixed in the bottom of the box, soaking the box. The chicken was a very thing smear of chicken salad on what was now a soggy bun, and inedible anyway. I had juice, banana and very small cookie. Really, this replaces the beautiful hot buffet!! Not in my opinion. We returned at 10:20, & heard people still in the restaurant. I take cancer medication & begged to go up for a decent meal. I was denied. 
What poor planning and cheap treatment for safari guests. I have been on 5 African safaris. For each camp, we had a continental breakfast with pastries, juice and coffee before going on our rides. Some guests didn't go. The lodge had a breakfast buffet for those guests, & kept it hot for the safari guests returning. 
I think I would suggest checking out the Hilton next door before booking.
Some thank yous...Chanaka, Atte & Danushka.","Compare with Hilton before booking.","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3748686-d638092-r1007656351-Cinnamon_Wild_Yala-Palatupana_Yala_National_Park.html",
