"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","subratings/6/name","subratings/6/value","text","title","travelDate","tripType","url","user"
"0","965055378","en","642314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2024-08-15","MOBILE","3","Call ahead to get any special requests handled. Email will not cut it. Avoid going here as a large group.",,,,,,,,,,,,,,,"I picked Jetwing Vil Uyana for a family trip based on a recommendation. The last time I was in the area we stayed at Uga Ullagala and given the similar pricing I had similar expectations. 

Check-in: experience was terrible. We arrived in a bus and sat in the parking lot while the staff figured out what to do with us and our luggage. It took a long time for us to get settled. When I booked I had notified Jetwing staff via email that I made two bookings but they even up to the day prior to arrival there was confusion. I was as disappointed that we were placed in rooms so far away from each other. When we arrived at our room they were still doing some construction work and we sat around waiting for the workers to leave so we could have some privacy. 

Food: breakfast and dinner service was slow. For our party size we had to commit 2 hours to a meal. There was also a bunch of confusion as the wait staff needed help knowing which seat to serve the food / drink orders. Quality of food was mixed. Some items were very good while others were poorly cooked and/or poorly plated. Again for the price paid, it did not meet expectations. Our guide also mentioned the food in their quarters was not good and that the hotel was experiencing chef issues. At this price point it should never happen. 

Drinks: the quality of drinks at the bar were poor. I have traveled extensively in Sri Lanka. We ordered every signature cocktail. Except for the 114 (which was phenomenal) everything else was terrible. So we had to resort to beer orders. 

Rooms: The rooms are very large, we stayed in one with a pool and had a great time overall despite the challenges. We enjoyed the morning view and hosting our family for pool parties. It was great. That said there were many rough edges - shoddy construction, termite droppings, unstable floors and railings;  all expected for a dwelling in the forest, but at this price point if Uga can figure it out, not sure why Jetwing cannot. 

Common areas: setting, lobby and main areas were just gorgeous. Spent hours watching the sun go up and down, the lake flora and fauna as well as the daily crocodile sighting. This is truly a special place to disconnect  

Staff: these hardworking folks are the saving grace of the hotel. If not for them it would be a 1 star rating. Saman is a standout. I had a last minute request to make an anniversary special, not only did he create a bouquet himself, but he also made the turndown service special and tried his very best to get a cake ordered from the kitchen. Nandhana was also very helpful as he tried to speed up food service and manage our experience given the limitations he had to work with. 

Unfortunately we will not be staying at this hotel or any other Jetwing property again.","Disappointed by Jetwing’s best hotel in SL","2024-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r965055378-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"0","946876231","en","642314",,"General Manager","954404361","en","2024-06-09","Jetwing Hotels","Dear Guest,

Thank you for taking the time to provide us with feedback regarding your recent stays. 
We deeply regret that your experiences were inconsistent and did not meet the high standards of service we aim to deliver.

Please accept our sincere apologies for the discrepancies between the two rooms, including the missing amenities and maintenance issues. We understand the importance of consistency and attention to detail, and we are truly sorry for any inconvenience these oversights may have caused during your stay.
We have taken immediate steps to rectify these shortfalls and have implemented additional measures to prevent similar occurrences in the future. We will ensure that my team and I conduct more frequent inspections to maintain the pristine condition of our facilities.

On a positive note, we are delighted to hear that you enjoyed the culinary offerings at our restaurant and that our hospitality was helpful and pleasant throughout your dining experiences. We appreciate your kind words about the hotel's site and landscaping.

Please know that we take your feedback seriously, and we are committed to addressing these issues to ensure that all our guests have a comfortable and enjoyable stay with us. We hope to have the opportunity to welcome you back in the future and provide you with a much-improved experience.

Ayubowan! (May you live long!)

Anne Dias
Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2024-04-15","OTHER","3","Avoid Room 135","Value","3","Rooms","3","Location","5","Cleanliness","4","Service","4","Sleep Quality","4",,,"We were booked into this hotel by a tour company. We stayed 2 nights in Forest Dwelling Room 133 and several days later returned for another two nights in Forest Dwelling Room 135. The rooms were identical except the second room was missing the flashlight, the mosquito net around the bed, and the safe never worked despite alerting our ""butler"" to that fact. The pool had leaves in it when we arrived and more when we left two days later. Our first night in the second stay in Room 135 upon returning from dinner we found two piles of excrement on the floor of the downstairs bathroom space. We called housekeeping who came to clean the floor. He said bats came in because we had turned off the lights, however, when you go to dinner you take the keys with you which causes the lights to go off. We never had this unfortunate experience in Room 133. It felt like the staff had simply forgotten about Room 135 and us. The hotel restaurant has many choices for breakfast, lunch, and dinner and the restaurant staff were always helpful and pleasant. The hotel's site and landscaping is lovely.","Two different rooms and two different experiences","2024-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r946876231-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"0","926522820","en","642314",,"General Manager","931864577","en","2023-12-31","Jetwing Hotels","Dear Guest,

Thank you for taking the time to share your feedback regarding your recent stay with us. 

We truly appreciate your honest review and would like to extend our sincere apologies for falling short of your expectations.
Your comments regarding the condition of the room and the lack of adequate storage space have been duly noted. Please accept our apologies for any inconvenience caused by the condition of the bed linen; this certainly does not reflect the standards we aim to uphold.

Regarding the spa being under renovation during your stay, we apologize for any inconvenience this caused and understand how important it is to have access to such facilities during your visit which is why an alternative option to have your treatment in the room was offered, and we regret any disappointment this may have caused.

Your feedback is invaluable to us, as it helps us identify areas for improvement. Rest assured; we will address these issues promptly to enhance the experience for our future guests.

We appreciate your understanding and hope that you might consider giving us another opportunity to provide you with a more enjoyable and improved stay in the future.

Ayubowan! (May you live long!)

Anne Dias
Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2023-11-19","OTHER","3",,"Value","2","Location","3","Service","4",,,,,,,,,"We had a pool villa, the room was a bit sad and was in need of some TLC, no storage for clothes just a couple of very small wardrobes, no cupboard's so lived out of the suitcase which isn't ideal. Some of the bed linen had seen better days and didn't expect to have bed sheets with rips and holes. Spa was being renovated so out of use.
Take plenty of mosquito repellent","Disappointed ","2023-11","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r926522820-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"0","854500230","en","642314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2022-08-16","OTHER","3","Avoid Paddy dwelling room 155","Rooms","5","Cleanliness","5","Service","5",,,,,,,,,"Overall its a wonderful stay. Stayed only for one night at Paddy Dwelling and kids loved the set up and pools. Ideal get away for a relaxing and luxury time. Property was kept nice and clean with a nice isolated feeling from the rest of the world. Food was served as a set menu with a decent choice with generous portions. Excellent SPA with very reasonable pricing.

On a negative note: Room 155 had a issue with rats running which felt under the bed and in AC ducts. This was very disturbing and when complained in the morning to the staff and GM it was played down with no action at all. The noisy pests can ruin your stay. This was experienced only in one room out of the 7 we occupied.","Family stay at Vil Uyana 14 Aug 2022","2022-08","NONE","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r854500230-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"0","799829461","en","642314",,"General Manager","805325688","en","2021-08-21","Jetwing Hotels","Dear Guest,

Thank you for your review following your stay at Jetwing Vil Uyana. We are pleased to know that you had an enjoyable stay. We regret to learn that the food was not for your liking.
We hope to have the pleasure of welcoming you back in the future, giving us an opportunity to serve you better.
 

Ayubowan (May you live long)!

Kingsley Paul
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2021-07-25","OTHER","3",,"Value","3","Cleanliness","3","Service","3",,,,,,,,,"Entire stay was excellent. Travelling inside the hotel is by the trolley. some time difficult to coordinate. foods were not in the acceptable quality. Other facilities are fine. Inside mini pool is really fantastic.","Quality of the foods were not in the acceptable level","2021-07","NONE","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r799829461-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"0","765932678","en","642314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2020-08-20","OTHER","3",,"Rooms","4","Cleanliness","4","Service","4",,,,,,,,,"The luxurious 'forest dwelling' and the sounds of nature lulled us into an absolute state of  relaxation. Udaya who coordinated our reservation and Nishanka our butler provided us with excellent service. A near perfect mix of attentiveness and privacy was provided.

It was a long awaited visit to Vil Uyana and overall a good weekend was had by all. I was, however, terribly dissapointed with the food. I expected better than undercooked 'milk rice', pastry baskets consisting of tea buns and inconsistency between the menu & actual plate of food served (eg instead of cousous & slow cooked pork we were served rice & a pork chop of sorts that was not exactly slow cooked with of course no reason provided as to why we were not served what we requested). A little attention to detail would have been appreciated in this regard.

Considering the focus on animals and the wild life in the vicinity, I would also kindly request that you pay a little more kind attention to ""mans' best friend""...the dogs on the property & those having access to the property. They seemed to be lacking TLC, food and the puppies were extremely timid. I wonder if the collaboration with Embark is still active and ongoing.   
Thank you!","Relaxed in tranquil surroundings","2020-08","NONE","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r765932678-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"1","757021049","en","642314",,"General Manager","759838756","en","2020-07-12","Jetwing Hotels Limited","Dear Guest,

We would like to thank you for taking your valuable time and effort in sharing your feedback as it enables us to measure and improve our performance in our quest to provide you luxury hospitality.

I am deeply to saddened to receive your feedback regarding the overall service experience during your stay.Please accept my sincere apologies for the inconvenience caused. Since receiving your review, I have been working with the team to resolve the issues you mentioned and I would like to assure you that we have taken these matters seriously.

It will be a pleasure to welcome you back and we look forward to another opportunity to be of service , and to provide you with a stay reflecting the best of our hospitality.

Once again, thank you for your visit and feedback, and please do let me know if I may be of any assistance. 

Ayubowan! (May you live long!)

Kingsley Paul

General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2020-06-07","MOBILE","3",,,,,,,,,,,,,,,,"Me and husband stayed for one night at a forest dwelling room, which was the most expensive available. Therefore we did expect  more personalised welcome and a experience. Which was not provided. We have stayed at similar star hotels at similar price ranges in Sri Lanka where this was provided. There was no enthusiasm at the reception. The  person who spoke to us with most enthusiasm was our buggy driver Nilantha,  he seems to be very dedicated and has to be commended. 

Hotel is located at a very unique environment and the architecture is breathtaking. We were very happy with the ambiance. 

We stayed in the room 134 and when we walked in to the room there was a Grass snake near the pond. Even though this is a nonpoisonous species, it did give us a scare!. 

Then only I noticed how the living room and the bed room was not swept completely and some sand and dust was still visible. It was difficult not to notice how the pond inside the living room needs cleaning. 
Our balcony light was not functioning, which we found out after dinner when we wanted to spend some time on the balcony. We did inform this to the receptionist and was attended to by the maintenance however they could not fix it and said they will look into it in the morning, however, this never happened!. 

Food was average or bellow average. My husband especially found the quantity and the variety very little. Most of the guests were Sri Lankan and we were provided with simple rice and curry as the Sri Lankan section and simple milk rice and pol roti ... we felt that if they had provided least some of hoppers or kottu for dinner.

I was especially disappointed with the dinner, we were provided with stale cold bread, I am sure the bread was brought before the covid time..... it was that old..  Could have least warmed up the bread, as expected from a five star hotel!......  also the ambiance was ruined by the singing heard from the kitchen staff!. Not professional at all.

We wanted to relax after the stressful covid times since both of us are frontline doctors. We did enjoy, however we did expect a better service.","Good with room for improvement","2020-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r757021049-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"1","739420795","en","642314",,"General Manager","741899496","en","2020-01-29","Jetwing H","Dear Guest,

Thank you for taking your valuable time to write a review on TripAdvisor. Although we trust that you have enjoyed our accommodation and other facilities, we were disappointed to hear that our tree hut dining did not reach your expectations. However our team takes all comments constructively and will improve the areas you have mentioned. We do apologize for the inconveniences caused.

Once again thank you for choosing Jetwing Vil Uyana and we look forward to welcome you again!

Ayubowan (May you live long)

Kingsley Paul
General Manager",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2020-01-15","OTHER","3",,"Cleanliness","4","Service","4","Sleep Quality","4",,,,,,,,,"We were recommended by our travel agent. The 1st impression of the unkept road is not good and uncomfortable to the hotel but the welcome and service throughout was very good. The food choice is varied and was very tasty. the Tree House dining didn't work re various logistical issues however the management addressed the issue quickly. The accommodation is different and pleasant. The algae in the wooden area of the shower does require attention. The room wifi is very patchy","Lovely setting","2020-01","NONE","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r739420795-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"1","739118785","en","642314",,"General Manager","741899707","en","2020-01-29","Jetwing H","Dear Guest,

I would like to thank you for your comments and your detailed review on TripAdvisor. Although we trust that you have enjoyed our hotel and surroundings, we were disappointed to hear that the services did not reach your expectations. We do apologize for the inconvenience caused as our hospitality is generally considered excellent. We apologize that we fell short of these standards during your stay and. We hope to have another opportunity to welcome you back soon. 

Ayubowan (May you live long) 

Kingsley Paul 
General Manager
","1600","446291882","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/99/df/aa/photo0jpg.jpg","1200","1200","446291883","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/99/df/ab/photo1jpg.jpg","1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2020-01-14","MOBILE","3",,,,,,,,,,,,,,,,"Unfortunately we were disappointed with this resort. Having decided on an upgrade of room for the best position for views etc we found we overlooked some scrubby ground and the rice fields were out the side of room. The best view was overlooking the lake.
Some points for them to improve:-
Outside patio table but no chairs to sit on
Our sun beds were not overlooking the fields but facing our room
No bedside tables 
Kettle broken on arrival and needed replacing .
No comfy chairs or seating in room .considering it was a very large room.
Fresh fruit only supplied once in 3 days.
The staff and food was excellent and we had a very lovely senior waiter his name was London who looked after us at meal times and made sure we had everything we needed.
The manager Kingsley was also extremely good he greeted us morning and evening and asked us every time he saw us if we were happy.","Holiday","2020-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r739118785-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"1","650024631","en","642314",,"General Manager","650476878","en","2019-02-06","Jetwing H","Dear Guest,

Thank you for sharing your experience following your stay with us.

You will be pleased to know that the hotel is built on a man-made wetland reserve, which was inspired by the London Wetland Centre. 12 years since inception, we are thrilled to see that the environment has worked well for bird life and elusive creatures such as the Grey slender loris, fishing cat and otters, who have trusted us with their presence. Our property has now become a prime location for nature lovers. We also have a loris conservation site to protect this elusive, endangered species. 

We hope you will visit us again and take up a night trail with our environmentalist for a glimpse of this wildlife at work. Look forward to welcoming you again. 

Ayubowan (May you live long)

Kingsley Paul 
General Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2019-02-03","OTHER","3","We had a Swamp Room and during our stay had a dead bat in the room and ants in the bathroom.. I would not recommend this hotel.","Value","3","Rooms","3","Service","3",,,,,,,,,"The hotel is built around a series of small lakes and swamps. One has quite a walk to the main building where the restaurant and library are situated. It is a unique experience walking between flooded areas and seeing snakes and large lizards. Food is good.","A Unique Experience","2019-01","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r650024631-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"2","642154804","en","642314",,"General Manager","642970480","en","2019-01-01","Jetwing H","Dear Guest,

Thank you for posting a constructive review on TripAdvisor following your stay with us. We are happy to hear you were pleased with the architecture, facilities at our property and wildlife in our man-made wetland. We also appreciate your feedback on the food and knowledge of our associates at the restaurant. Please be assured we have taken your comments seriously and have already informed the necessary teams. We truly regret we couldn't meet your expectations in terms of food and we sincerely hope it will not deter you from visiting us again.

We looking forward to welcoming you back to Jetwing Vil Uyana.

Ayubowan! (May you live long)

Kingsley Paul
General Manager

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2018-12-29","MOBILE","3",,,,,,,,,,,,,,,,"This hotel definitely has the “wow factor”. Traditional thatched wooden houses, surrounded by water, fabulous views (huge tree with thousands of nesting giant bats in our case), peacocks strutting their stuff, crocodiles in the lake, rooms well appointed - what’s not to like? In one word: the food. Really disappointing, tough meat, spicy when billed as mild. Just not what most discerning travellers expect at this price level.  Some of the waiters seemed pretty clueless, too. I was told I couldn’t get a whisky sour because it wasn’t on the (very long) cocktail menu.  After protesting and explaining how to make one, I did eventually get my drink, but this was further evidence that the standard of food and service lags far behind other hotels at this price. ","Wonderful setting, but","2018-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r642154804-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
"1","641906228","en","642314",,"General Manager","646216887","en","2019-01-15","Jetwing H","Dear guest,

Thank you for choosing to stay with us and for taking the time to share your experience
.
Please accept my most sincere apology for failing to provide you with a satisfactory service at our bar and reception. We are grateful to you for keeping us informed on areas we need to improve. I have already spoken to the teams and we will continue our frequent staff trainings in order to minimize such service lags.   

Thank you for your kind compliments on our architecture, rooms and facilities.

We do hope you will provide us with another opportunity to serve you with the legendary Jetwing hospitality we are renown for.

Ayubowan (May you live long),

Kingsley Paul
General Manager.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rangirigama, Sigiriya 21120 Sri Lanka","Sigiriya","Sri Lanka","21120",,"Rangirigama",,"642314","7.930625","Sigiriya, Central Province","80.72074","Jetwing Vil Uyana, A Luxury Reserve","2613","4.7","12","33","78","351","2140","https://www.tripadvisor.com/Hotel_Review-g304141-d642314-Reviews-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html","http://www.jetwinghotels.com/jetwingviluyana/","2018-12-27","OTHER","3","Ask for a room near reception - less walking as the villas are spread out.","Cleanliness","5","Service","2","Sleep Quality","5",,,,,,,,,"The rooms over the water are amazing, and vast. The staff need some training - we had empty glasses for a while in the bar area until a staff member, who wasn't doing anything else, noticed. Plus, I was trying to organise a car and driver for trips locally, and struggled to get it confirmed at reception. I felt that the price warranted a much higher calibre of staff. Having said that, the place is lovely and the location is ok - central for the area, but 10 mins drive to town. It was recommended to us, but I'm not sure I could recommend it to others, based on the hefty price.","Highly expensive for what you get, but nice if you ignore what you're paying","2018-12","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g304141-d642314-r641906228-Jetwing_Vil_Uyana_A_Luxury_Reserve-Sigiriya_Central_Province.html",
