"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user"
"0","894991797","en","308529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2023-06-14","OTHER","3",,"Value","3","Location","3","Service","5",,,,,,,"We stayed at Jetwing for two nights, one either end of our stay up in Trincomalee. We stayed the night we arrived into Sri Lanka before transferring and again the night before we flew back to the UK. 

Because of this, we can't comment on the pools, facilities etc. as we didn't get a chance to use them. 

However, the staff are really welcoming and helpful from the moment we arrived. The welcome drink and cold towel when we first got in was appreciated! We had a really lovely room, nice and spacious with tea/coffee making facilities, modern TV and access to Netflix for when the monsoon rains hit! 

The food in the restaurant was really good, breakfast was the highlight. The set menu does make it quite a bit of food so make sure you go hungry (!) but it's really well presented and tasted lovely. 

Our only issue was the noise levels. On both nights that we stayed, we were woken multiple times during the night by either dogs barking/howling on the beach, guests or staff talking at really loud levels in the corridors/rooms and the staff clearing room service plates. 

The final straw came when someone was clearly collecting room service plates for a large party and spent a good 20 mins outside our room door scraping food and noisily piling plates up at 2am! It seemed common sense to us not to do this loudly in the middle of the night but when we asked the man to be quiet, he seemed quite shocked as to why we asked!

It's a shame as if it wasn't for this, we wouldn't have hesitated to recommend the hotel.","Fantastic staff, nice hotel - just noisy!","2023-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r894991797-Jetwing_Beach-Negombo_Western_Province.html",
"0","890251414","en","308529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2023-05-13","OTHER","3",,,,,,,,,,,,,,"In the month of April 2023 we had availed to the services of Jetwing (6 travellers).
Our Dirver & Tour Escort Mr. Chandana Karunasekara was  perfect in his encompassed services and brilliantly portrayed the Sir Lankan & Jetwing hospitality.
However, one major hitch with is very much regretted and was the consequental experience of not having Wifi ervices on the vehicle utilized and allocated during our 4 days stay in Sir Lanka.
We have written to the Management of Jetwing regarding the issue after our return from the holiday.  No response as yet from them.
Wifii provision on tour operated vehicles is an imporant amentity and must be mandatory.
Accessing the Internet especially during our travel/tour has become internationally so engrained in our day to day necessaity rathan than a mear leisure that having to pay for it (or worse still, not having access to it at all) seems well...... rather ridiculous.
It would be worthwhile mentioning and bringing to Jetwings attention that having access to free and fast WiFi on tourist travel vehicles means that guests can stay in touch with their families at any given time during the road travel.  And happy guests mean better tour travel experiences. Provided free and fast WiFi access will help them feel relaxed and satisfied making the most of their holiday and avoid the Guests additional roaming internatinal charges.
Through this posting in TripAdvisor I hope Jetwing seriously considers this vital amenity as absolutely essential to their tour experience.
Jetwing please try to make a difference to your outlook in providing guests with basis connecitivity rahter than being penny wise pound foolsh.

","Jetwing Wifi Mttters !!!!!!! For All round communiction","2023-04","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r890251414-Jetwing_Beach-Negombo_Western_Province.html",
"1","882713774","en","308529",,"General Manager","884246507","en","2023-03-31","Jetwing Hotels","Dear Guest,

Thank you for sharing your experience on TripAdvisor following your recent stay at Jetwing Beach.
Firstly, please accept our sincere apologies for failing to meet your expectations on the accommodation during your stay with us. However, it was a pleasure to know that you were pleased with the services of our dear team and the location of the property.
We have addressed the issues you’ve encountered, and we are in the process of rectifying them. Also, we do pest control treatments frequently to eradicate the mosquitoes although it is quite challenging.  
Once again, we deeply regret for the inconvenience caused and we hope that this won’t deter you from visiting us again in the future.
We look forward to welcoming you back on your next vacation in Sri Lanka.

Ayubowan! (May you live long!)

Ravindra de Silva
Hotel Manager
Jetwing Blue and Jetwing Beach
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2023-03-19","MOBILE","3","Location is very loud on the weekend, best to bring esr plugs if you have a light sleep",,,,,,,,,,,,,"Rooms were smelly and a lot of mosquitos were flying around. 
Most of the things were half broken, like plugs and the door to the bathroom.
Staff is friendly and helpful, beach and location are nice. But for the price you can easily get a better hotel around","At best a 3 star hotel","2023-03","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r882713774-Jetwing_Beach-Negombo_Western_Province.html",
"0","853122799","en","308529",,"General Manager","866260095","en","2022-10-28","Jetwing Hotels","Dear Guest,

Thank you for taking your time to share a review on TripAdvisor following your recent stay at Jetwing Beach. We appreciate your lovely remarks on our sustainability initiatives and the accommodation. Maintaining a productive and consistent sustainability concept is very important to us, as is ensuring a pleasant and comfortable stay for our guests. Your feedback on our room amenities, staff and food have drawn our serious attention and will be looked into for improvement. 
Thank you once again and we look forward to the pleasure of welcoming you back in the future.

Ayubowan! (May you live long!)

Ravindra de Silva
Resident Manager
Jetwing Beach

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2022-08-09","MOBILE","3",,,,,,,,,,,,,,"Love the sustainability concept! 
Room was spacious, comfortable and modern.  Probably one of the few hotels that provided a substantial amount of bath salts in Sri Lanka! But definitely needs improvement on certain amenities.
The place was not buzzing with activity and we were able to enjoy a very peaceful stay close to sea.
However, the staff was not very helpful and the food was not that great. ","Sustainable ","2022-08","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r853122799-Jetwing_Beach-Negombo_Western_Province.html",
"0","843078426","en","308529",,"General Manager","846257980","en","2022-07-04","Jetwing Hotels","Dear Guest,

Thank you for taking your time to share your review on TripAdvisor following your recent stay at Jetwing Beach.
We are pleased to hear that you were happy with your accommodation, however we are deeply concerned about the inconvenience you faced due to the the unpleasant check-out experience and the stray dogs in the restaurant which we agree is unacceptable. We would like to humbly apologize to you for the issues you faced and not having the best experience with us. Your feedback has received our serious attention and measures are being undertaken to resolve these matters.
We hope this experience doesn’t discourage you from visiting us again in the future and we assure you a better experience upon your next visit.

Ayubowan! (May you live long!)

Ravindra de Silva
Resident Manager
Jetwing Beach
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2022-06-16","MOBILE","3",,,,,,,,,,,,,,"Nice room overlooking the beach. We were very unhappy that stray dogs were allowed to roam around the dining room whilst food was being served. 
On leaving the reception staff tried to get us to pay again for our evening meal which we had paid for in cash at the restaurant. It took some time for them to sort this out.
Wouldn’t be in a rush to re visit","Stray dogs in the restaurant unacceptable","2022-05","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r843078426-Jetwing_Beach-Negombo_Western_Province.html",
"0","838051011","en","308529",,"General Manager","839891185","en","2022-05-25","Jetwing Hotels","Dear Guest,

Thank you very much for sharing your experience on TripAdvisor following your recent stay at Jetwing Beach.
We are glad that you enjoyed the food from the restaurant, and we appreciate your constructive comments on the cleanliness of the room and drinking cups. We apologize for the inconvenience caused to you. Your comments have been drawn to our serious attention and measures have been taken to avoid any repetition in the future.
Thank you once again and we look forward to welcoming you back for a much better experience.

Ayubowan! (May you live long!)

Ravindra de Silva
Resident Manager
Jetwing Beach

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2022-05-10","OTHER","3","Ideal stop","Rooms","3","Location","5","Service","4",,,,,,,"We stayed here before we flew out of Sri Lanka.

The room was ok, a lot of mosquitoes when we arrived and we had to tell reception to bring some balm/spray. We were horrified to find lipstick on one of the drinking cups, as this was our last stay we didn't make a fuss but not what we expected from this hotel. 

The food at the restaurant was good and a good range to choose from. 

For stop off, its good but anymore nights than that we would expect the room to be albeit more cleaner.","Last stop stopover","2022-04","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r838051011-Jetwing_Beach-Negombo_Western_Province.html",
"1","825108974","en","308529",,"General Manager","825763377","en","2022-01-24","Jetwing Hotels","Dear Guest,

Thank you for making a review on TripAdvisor with mentions on spacious and comfortable rooms and the high quality of food.
Your comments on the service were received with great attention. Looking forward to serving you better on your next visit to Jetwing Beach.
  

Ayubowan! (May you live long!)

Ravindra De Silva
Resident Manager
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2022-01-16","OTHER","3","Large spacious rooms but poor service and no Covid safety measures","Rooms","4","Service","1",,,,,,,,,"Rooms are spacious and comfortable. However service was terrible,
Had to go and stand in the dining area waiting until a waiter was available to come and show a table. Took a long time to clean and lay the table. Tables were not sanitized properly. 
No temperate checks or sanitisation for guests on arrival. No safety measures taken whatsoever. Very concerning the completed disregard for Covid protocols. Other hotels have take stringent health safety measures. 
Staff are under trained and clueless. Very poor service.
Food was good. 
Beach front is large and wide. But the sea itself in this area not friendly for swimming or sea bathing so not much you could do besides using the pool, walking on the beach, and sleeping in the room!
View of the sea from rooms blocked to an extent by coconut trees so view isn’t great from upper floors. Ground floor is adjacent to the pool so may get noisy when the pool is full of people. 

Also car park is on the opposite side of road from the hotel. Guests must unload bags and drive to the car park and cross the road!!! Not ideal","Large rooms but terrible service and no Covid protocols whatsoever","2022-01","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r825108974-Jetwing_Beach-Negombo_Western_Province.html",
"0","742965561","en","308529",,"General Manager","744477681","en","2020-02-11","Jetwing H","Dear Guest,
 
We appreciate you taking the time to leave us a review following your stay with us. 
 
Whilst we appreciate your feedback and comments, it is disheartening to know that we did not meet your expectations on your stay with us. Guest satisfaction is our utmost priority hence  we will be passing on your feedback to the respective team to ensure that these areas of development are looked into and rectified  immediately. 
 
We hope that you would consider visiting us once more on your travels to Sri Lanka and allow us the opportunity to restore your faith in our hotel and Brand. 
 
 
Ayubowan! 

Hyacinth Gunawardena
General Manager","1536","449585795","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cc/22/83/photo0jpg.jpg","2048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2020-02-04","MOBILE","3",,,,,,,,,,,,,,"We chose this hotel because it is near a couple of our friends and convenient for the airport.
Not an area I’d normally want to stay being very trashy with cheap shops and loads of restaurants of a low standard.
The hotel itself requires a lick of paint and the room electrics sorted out (not enough sockets, switches that do nothing, no USB charging......).
Comfortable bed, nice shower and friendly staff. Breakfast was good as was the one dinner we had in the same dining room.
Lovely swimming pool.
Hawkers are a nuisance and very persistent.
Wouldn’t feel I was getting value if paying over £100 for 2 b&b.","4 nights, dated 3 star hotel.","2020-02","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r742965561-Jetwing_Beach-Negombo_Western_Province.html",
"1","740813996","en","308529",,"General Manager","744476840","en","2020-02-11","Jetwing H","Dear Guest,

We appreciate you taking the time to post a review following your recent stay with us.

Thank you for providing us with your feedback and comments on the areas which require improvements. they have been discussed in length and shared with the relevant department heads for adequate training and other rectifications.

We hope that this does not deter you from visiting us once more and that you would grant us the opportunity to show you the true worth of Jetwing.

Ayubowan! 

Hyacinth Gunawardena
General Manager","1344","447710422","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/af/84/d6/img-20200119-wa0015-largejpg.jpg","636","636","447710421","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/af/84/d5/20200120-084155-largejpg.jpg","1344",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2020-01-23","MOBILE","3",,,,,,,,,,,,,,"Close to Colombo airport, nice beach hotel. You can try beach barbecue with coctails for dinner. Swimming is not that much advised. Hotel staff average. Breakfast is good. Inside the hotel should be refurnished, needs some impovement.","Nice starting point to Sri Lanka tour","2020-01","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r740813996-Jetwing_Beach-Negombo_Western_Province.html",
"0","719159714","en","308529",,"General Manager","726314704","en","2019-11-13","Jetwing H","Dear Guest,
 
We appreciate you taking the time to leave us a review following your stay with us.
 
Jetwing hotels compromise of many uniquely designed hotels throughout Sri Lanka in order to deliver a unique experience each time you visit them. Whilst we understand that our hotel does come off as rustic in its design we assure you that the amenities and services provided are always delivered with the highest standards to ensure a world class customer experience is delivered to each of our valued guests. 
 
We are sad however that our overall atmosphere is not what you expected and we would really encourage you to try the many other hotels Jetwing has to offer that might better suit your expectations. 
We are happy to know that you enjoyed the spacious and comfortable room allocated for you, the pool and Pristine beach. 

We hope to see you once more and share more wonderful experiences and memories with us.

Ayubowan!

Hyacinth Gunawardena
General Manager ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2019-10-17","OTHER","3",,"Value","3","Cleanliness","4","Service","3",,,,,,,"The hotel has a very open breazy design so this can make it feel quite rustic. The floors are somewhat earthy as are the colours. I wouldn't describe the overall feel as luxurious but the rooms are big, comfortable and clean with modern amenities. I think Jetwing sea is better designed and a higher standard. The food at Jetwing Beach is good but not spectacular. The pool and beach are lovely though","Beach Hotel","2019-10","NONE","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r719159714-Jetwing_Beach-Negombo_Western_Province.html",
"0","711412595","en","308529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porutota Road, Negombo 11500 Sri Lanka","Negombo","Sri Lanka","11500",,"Porutota Road",,"308529","7.243564","Negombo, Western Province","79.84193","Jetwing Beach","2898","4.4","41","83","271","905","1600","https://www.tripadvisor.com/Hotel_Review-g297897-d308529-Reviews-Jetwing_Beach-Negombo_Western_Province.html","http://www.jetwinghotels.com/jetwingbeach/","2019-09-20","MOBILE","3",,,,,,,,,,,,,,"We used the hotel as a stop over at the beginning and end of our tour. The bathroom area was lovely, chocolates and cakes on arrival both times. However we felt a bit pressured by sellers on the beach.","Honeymoon ","2019-09","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297897-d308529-r711412595-Jetwing_Beach-Negombo_Western_Province.html",
"0","1010087020","en","13160059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2025-05-28","OTHER","3",,,,,,,,,,,,,,"Great hospitality and service ME Colombo.
Rooms are comfortable. Specially front desk warmly welcomed and did a great service behalf of the hotel.*Rushani gave her best and quick process. 

Location is eye catching. You can watch a cricket match although from the rooftop area😃😃 

Thank you very much!","Very good experience","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r1010087020-ME_Colombo-Colombo_Western_Province.html",
"0","960251781","fr","13160059",,"Marketing","969779410","en","2024-09-14","Ceyvista Leisure","Dear Mr. Eric ,

Thank you for your feedback! We’re glad you enjoyed the welcome, pool, and breakfast. We apologize for the noise and discomfort issues you experienced. Your comments are valuable, and we’ll look into improving window insulation and air conditioning placement. We hope to have the opportunity to provide you with a better stay in the future.

Best regards,
Management.","1300","753301620","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/e6/78/74/caption.jpg","975","853","753301621","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/e6/78/75/caption.jpg","1138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2024-07-19","MOBILE","3","Hôtel situé un peu loin du centre ville..",,,,,,,,,,,,,"Très bon accueil 
Belle piscine en haut de l'hôtel .
Bon petit déjeuner 
Point négatif 
Dans la chambre 
Aucune isolation des fenêtres!
A 6 h travaux et claxon.
La climatisation est située juste au-dessus du lit
2 solution ou avoir un vent froid ou 30 degrés ","Bien pour une étape ","2024-07","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r960251781-ME_Colombo-Colombo_Western_Province.html",
"0","946412986","en","13160059",,"Marketing","946791886","en","2024-04-15","Ceyvista Leisure","Dear Sir / Madam,

Thank you for sharing your recent experience with us. We apologize for any confusion regarding the availability of the sunbeds. Additionally, we value your understanding of the space constraints in our boutique hotel. Regarding the lack of information about tours, we are taking immediate steps to improve our offerings. In addressing the cleanliness issue, kindly send more details about your check-in date and room number to these emails - sales@mecolombo.com / sales-exec@mecolombo.com. Cleanliness is one of our top priorities, and we want to ensure that any concerns are promptly addressed.

ME Colombo - Management
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2024-04-12","MOBILE","3","Don’t rely on the hotel to help with tours, facilities in the area, etc",,,,,,,,,,,,,"Location not the best, reception area (if it can be called that) very strange - no lounge area, no information about trips or the hotel itself and the pool area extremely limited (no sunbeds or sunbathing area). Worst of all were the poor standard of cleanliness of the room, quite dirty in places. Would not return","A very odd place","2024-04","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r946412986-ME_Colombo-Colombo_Western_Province.html",
"0","945843578","en","13160059",,"Sales","946280883","en","2024-04-11","DILAN WIJESINGHE","Dear Sir / Madam 

We appreciate you for sharing your experience with us. We deeply apologize for the disappointment you have experienced. We want to assure you that we take the quality of our food very seriously and understand your frustration. Rest assured, your feedback has been taken seriously, and we will be investigating the matter deeply to ensure that similar situations don't happen again. We appreciate your understanding and would like to extend our sincere apologies once again. Additionally, we're happy to hear that our personnel gave you an excellent service despite this problem. We hope to have the opportunity to welcome you back in the future and provide you with a much-improved experience.

Sales Manager ME Colombo ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2024-04-08","OTHER","3",,"Value","3","Location","3","Cleanliness","3","Service","2",,,,,"Sunday I came to the ME Colombo International Buffet. Really, there was no international quality. I was disappointed. The pasta smoke chicken salad was spoiled. I can't even imagine. I am a pasta lover. That's why I know the taste well. It's my first time. 
It was the first time that I found a spoiled pasta with a bad smell. Is there no one to check the quality of the food produced in the hotel and test it? I wanted to talk to the executive chef about this, but unfortunately it did not happen. 
It is disgusting that a buffet in a hotel is at such a low level. The pasta salad in the buffet was not good, so I took one from Action Kitchen. I am sorry to say that it was not made as described. It also had no taste. I am thinking about this. 
The management needs to pay attention. I can't recommend this buffet at all. But I must say that the staff of the restaurant provided good service.👍","A buffet of spoiled food🤮","2024-04","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r945843578-ME_Colombo-Colombo_Western_Province.html",
"0","855795549","en","13160059",,"Sales","861485294","en","2022-09-23","Asela Ranatunge","Dear guest,

Thank you for your feedback and review. We are truly glad that you found our offerings to your liking.
To address your feedback regarding the AC unit switching off, the switch you are referring to, is the master switch which is wired to switch off all lighting and the AC unit in the room. However, we would like to apologize for not clarifying this in advance. Furthermore, we also would like to apologize for the noise. Although our rooms are built to deflect as much of the noise as possible, due to our city location it is somewhat inevitable to completely drown-out exterior noises. Once again we would like to thank you for your patronage and hope you will be visiting us again soon.

Thanks & best regards
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2022-08-22","MOBILE","3",,,,,,,,,,,,,,"Very nice rooftop pool and bar. Affordable and nice restaurant (all types of food). Very complete breakfast.
BUT very noisy rooms, awokened by traffic as of 6am despite earplugs and being on 4th floor.
Curtains are very light colors which make the room very bright as of sunrise. Also for some reasons switches turn off the light but also ac, unless being tall enough to turn on manually the ac.","Nice rooftop but too noisy for a good sleep","2022-08","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r855795549-ME_Colombo-Colombo_Western_Province.html",
"0","786375583","en","13160059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16 Park Road, Colombo 00500 Sri Lanka","Colombo","Sri Lanka","00500",,"16 Park Road",,"13160059","6.885678","Colombo, Western Province","79.86823","ME Colombo","1009","4.8","21","7","20","82","879","https://www.tripadvisor.com/Hotel_Review-g293962-d13160059-Reviews-ME_Colombo-Colombo_Western_Province.html","https://www.facebook.com/MEColomboSriLanka/","2021-04-12","OTHER","3",,,,,,,,,,,,,,"spent 7 nights as per quarantine guidelines the room was spacious and light, very clean with all the necessary amenities. Room service Mr Kannan and Sudath  housekeeping were excellent and accommodated all my needs. The food is delicious and fresh, full menu of both local and western cuisine food coordination Mr.Nimesh and Nishadi both are did  extremely great  jobs and I really Thank to Mr Thanuska to coordination from canada to Sri lanka and I have to complaint for front office Mr Romold and Nissanka they don't how respect for the guest they don't gust relationships, infuture you gonna loose the customers according to my knowledge The entire staff is very friendly 😀

Read less","Quarantined","2021-04","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d13160059-r786375583-ME_Colombo-Colombo_Western_Province.html",
